"time","Fan 1 | cpu-1-10","Fan 1 | cpu-1-11","Fan 1 | cpu-1-12","Fan 1 | cpu-1-13","Fan 1 | cpu-1-14","Fan 1 | cpu-1-15","Fan 1 | cpu-1-16","Fan 1 | cpu-1-17","Fan 1 | cpu-1-18","Fan 1 | cpu-1-19","Fan 1 | cpu-1-20","Fan 1 | cpu-1-21","Fan 1 | cpu-1-22","Fan 1 | cpu-1-23","Fan 1 | cpu-1-24","Fan 1 | cpu-1-25","Fan 1 | cpu-1-27","Fan 1 | cpu-1-28","Fan 1 | cpu-1-29","Fan 1 | cpu-1-3","Fan 1 | cpu-1-30","Fan 1 | cpu-1-31","Fan 1 | cpu-1-32","Fan 1 | cpu-1-33","Fan 1 | cpu-1-34","Fan 1 | cpu-1-35","Fan 1 | cpu-1-36","Fan 1 | cpu-1-37","Fan 1 | cpu-1-38","Fan 1 | cpu-1-39","Fan 1 | cpu-1-4","Fan 1 | cpu-1-40","Fan 1 | cpu-1-41","Fan 1 | cpu-1-42","Fan 1 | cpu-1-43","Fan 1 | cpu-1-44","Fan 1 | cpu-1-45","Fan 1 | cpu-1-46","Fan 1 | cpu-1-47","Fan 1 | cpu-1-48","Fan 1 | cpu-1-49","Fan 1 | cpu-1-5","Fan 1 | cpu-1-50","Fan 1 | cpu-1-51","Fan 1 | cpu-1-52","Fan 1 | cpu-1-53","Fan 1 | cpu-1-54","Fan 1 | cpu-1-55","Fan 1 | cpu-1-56","Fan 1 | cpu-1-57","Fan 1 | cpu-1-58","Fan 1 | cpu-1-59","Fan 1 | cpu-1-60","Fan 1 | cpu-1-7","Fan 1 | cpu-1-8","Fan 1 | cpu-1-9","Fan 1 | cpu-10-25","Fan 1 | cpu-10-26","Fan 1 | cpu-10-27","Fan 1 | cpu-10-28","Fan 1 | cpu-10-29","Fan 1 | cpu-10-30","Fan 1 | cpu-10-31","Fan 1 | cpu-10-32","Fan 1 | cpu-10-33","Fan 1 | cpu-10-34","Fan 1 | cpu-10-35","Fan 1 | cpu-10-36","Fan 1 | cpu-10-37","Fan 1 | cpu-10-38","Fan 1 | cpu-10-39","Fan 1 | cpu-10-40","Fan 1 | cpu-10-41","Fan 1 | cpu-10-42","Fan 1 | cpu-10-43","Fan 1 | cpu-10-44","Fan 1 | cpu-2-1","Fan 1 | cpu-2-10","Fan 1 | cpu-2-11","Fan 1 | cpu-2-13","Fan 1 | cpu-2-14","Fan 1 | cpu-2-15","Fan 1 | cpu-2-16","Fan 1 | cpu-2-17","Fan 1 | cpu-2-18","Fan 1 | cpu-2-19","Fan 1 | cpu-2-2","Fan 1 | cpu-2-20","Fan 1 | cpu-2-21","Fan 1 | cpu-2-22","Fan 1 | cpu-2-23","Fan 1 | cpu-2-24","Fan 1 | cpu-2-25","Fan 1 | cpu-2-26","Fan 1 | cpu-2-27","Fan 1 | cpu-2-28","Fan 1 | cpu-2-29","Fan 1 | cpu-2-3","Fan 1 | cpu-2-30","Fan 1 | cpu-2-31","Fan 1 | cpu-2-32","Fan 1 | cpu-2-33","Fan 1 | cpu-2-34","Fan 1 | cpu-2-35","Fan 1 | cpu-2-36","Fan 1 | cpu-2-37","Fan 1 | cpu-2-38","Fan 1 | cpu-2-39","Fan 1 | cpu-2-4","Fan 1 | cpu-2-40","Fan 1 | cpu-2-41","Fan 1 | cpu-2-42","Fan 1 | cpu-2-43","Fan 1 | cpu-2-44","Fan 1 | cpu-2-45","Fan 1 | cpu-2-46","Fan 1 | cpu-2-47","Fan 1 | cpu-2-48","Fan 1 | cpu-2-49","Fan 1 | cpu-2-5","Fan 1 | cpu-2-50","Fan 1 | cpu-2-51","Fan 1 | cpu-2-52","Fan 1 | cpu-2-53","Fan 1 | cpu-2-54","Fan 1 | cpu-2-55","Fan 1 | cpu-2-56","Fan 1 | cpu-2-57","Fan 1 | cpu-2-58","Fan 1 | cpu-2-59","Fan 1 | cpu-2-6","Fan 1 | cpu-2-60","Fan 1 | cpu-2-7","Fan 1 | cpu-2-8","Fan 1 | cpu-2-9","Fan 1 | cpu-3-1","Fan 1 | cpu-3-10","Fan 1 | cpu-3-11","Fan 1 | cpu-3-12","Fan 1 | cpu-3-14","Fan 1 | cpu-3-15","Fan 1 | cpu-3-16","Fan 1 | cpu-3-17","Fan 1 | cpu-3-18","Fan 1 | cpu-3-19","Fan 1 | cpu-3-2","Fan 1 | cpu-3-20","Fan 1 | cpu-3-21","Fan 1 | cpu-3-22","Fan 1 | cpu-3-23","Fan 1 | cpu-3-24","Fan 1 | cpu-3-25","Fan 1 | cpu-3-26","Fan 1 | cpu-3-27","Fan 1 | cpu-3-28","Fan 1 | cpu-3-29","Fan 1 | cpu-3-3","Fan 1 | cpu-3-30","Fan 1 | cpu-3-31","Fan 1 | cpu-3-32","Fan 1 | cpu-3-33","Fan 1 | cpu-3-34","Fan 1 | cpu-3-35","Fan 1 | cpu-3-36","Fan 1 | cpu-3-37","Fan 1 | cpu-3-38","Fan 1 | cpu-3-39","Fan 1 | cpu-3-4","Fan 1 | cpu-3-40","Fan 1 | cpu-3-41","Fan 1 | cpu-3-42","Fan 1 | cpu-3-43","Fan 1 | cpu-3-44","Fan 1 | cpu-3-45","Fan 1 | cpu-3-46","Fan 1 | cpu-3-47","Fan 1 | cpu-3-48","Fan 1 | cpu-3-5","Fan 1 | cpu-3-50","Fan 1 | cpu-3-51","Fan 1 | cpu-3-52","Fan 1 | cpu-3-53","Fan 1 | cpu-3-54","Fan 1 | cpu-3-56","Fan 1 | cpu-3-6","Fan 1 | cpu-3-7","Fan 1 | cpu-3-8","Fan 1 | cpu-3-9","Fan 1 | cpu-4-1","Fan 1 | cpu-4-10","Fan 1 | cpu-4-11","Fan 1 | cpu-4-12","Fan 1 | cpu-4-13","Fan 1 | cpu-4-14","Fan 1 | cpu-4-15","Fan 1 | cpu-4-17","Fan 1 | cpu-4-18","Fan 1 | cpu-4-19","Fan 1 | cpu-4-2","Fan 1 | cpu-4-20","Fan 1 | cpu-4-21","Fan 1 | cpu-4-22","Fan 1 | cpu-4-23","Fan 1 | cpu-4-24","Fan 1 | cpu-4-25","Fan 1 | cpu-4-26","Fan 1 | cpu-4-27","Fan 1 | cpu-4-28","Fan 1 | cpu-4-29","Fan 1 | cpu-4-3","Fan 1 | cpu-4-30","Fan 1 | cpu-4-31","Fan 1 | cpu-4-32","Fan 1 | cpu-4-33","Fan 1 | cpu-4-34","Fan 1 | cpu-4-35","Fan 1 | cpu-4-36","Fan 1 | cpu-4-37","Fan 1 | cpu-4-38","Fan 1 | cpu-4-39","Fan 1 | cpu-4-4","Fan 1 | cpu-4-40","Fan 1 | cpu-4-41","Fan 1 | cpu-4-42","Fan 1 | cpu-4-43","Fan 1 | cpu-4-44","Fan 1 | cpu-4-45","Fan 1 | cpu-4-46","Fan 1 | cpu-4-47","Fan 1 | cpu-4-48","Fan 1 | cpu-4-5","Fan 1 | cpu-4-6","Fan 1 | cpu-4-7","Fan 1 | cpu-4-8","Fan 1 | cpu-4-9","Fan 1 | cpu-5-1","Fan 1 | cpu-5-10","Fan 1 | cpu-5-11","Fan 1 | cpu-5-12","Fan 1 | cpu-5-13","Fan 1 | cpu-5-14","Fan 1 | cpu-5-15","Fan 1 | cpu-5-16","Fan 1 | cpu-5-17","Fan 1 | cpu-5-18","Fan 1 | cpu-5-19","Fan 1 | cpu-5-2","Fan 1 | cpu-5-20","Fan 1 | cpu-5-21","Fan 1 | cpu-5-22","Fan 1 | cpu-5-24","Fan 1 | cpu-5-3","Fan 1 | cpu-5-4","Fan 1 | cpu-5-5","Fan 1 | cpu-5-6","Fan 1 | cpu-5-9","Fan 1 | cpu-6-1","Fan 1 | cpu-6-10","Fan 1 | cpu-6-11","Fan 1 | cpu-6-12","Fan 1 | cpu-6-13","Fan 1 | cpu-6-14","Fan 1 | cpu-6-15","Fan 1 | cpu-6-16","Fan 1 | cpu-6-17","Fan 1 | cpu-6-18","Fan 1 | cpu-6-19","Fan 1 | cpu-6-2","Fan 1 | cpu-6-20","Fan 1 | cpu-6-3","Fan 1 | cpu-6-4","Fan 1 | cpu-6-5","Fan 1 | cpu-6-6","Fan 1 | cpu-6-7","Fan 1 | cpu-6-8","Fan 1 | cpu-6-9","Fan 1 | cpu-7-1","Fan 1 | cpu-7-10","Fan 1 | cpu-7-11","Fan 1 | cpu-7-12","Fan 1 | cpu-7-13","Fan 1 | cpu-7-14","Fan 1 | cpu-7-15","Fan 1 | cpu-7-16","Fan 1 | cpu-7-2","Fan 1 | cpu-7-21","Fan 1 | cpu-7-22","Fan 1 | cpu-7-23","Fan 1 | cpu-7-24","Fan 1 | cpu-7-25","Fan 1 | cpu-7-26","Fan 1 | cpu-7-27","Fan 1 | cpu-7-28","Fan 1 | cpu-7-29","Fan 1 | cpu-7-3","Fan 1 | cpu-7-30","Fan 1 | cpu-7-31","Fan 1 | cpu-7-32","Fan 1 | cpu-7-33","Fan 1 | cpu-7-34","Fan 1 | cpu-7-35","Fan 1 | cpu-7-36","Fan 1 | cpu-7-37","Fan 1 | cpu-7-38","Fan 1 | cpu-7-39","Fan 1 | cpu-7-40","Fan 1 | cpu-7-41","Fan 1 | cpu-7-42","Fan 1 | cpu-7-43","Fan 1 | cpu-7-44","Fan 1 | cpu-7-45","Fan 1 | cpu-7-46","Fan 1 | cpu-7-47","Fan 1 | cpu-7-48","Fan 1 | cpu-7-49","Fan 1 | cpu-7-5","Fan 1 | cpu-7-50","Fan 1 | cpu-7-51","Fan 1 | cpu-7-53","Fan 1 | cpu-7-54","Fan 1 | cpu-7-55","Fan 1 | cpu-7-56","Fan 1 | cpu-7-57","Fan 1 | cpu-7-58","Fan 1 | cpu-7-59","Fan 1 | cpu-7-6","Fan 1 | cpu-7-60","Fan 1 | cpu-7-7","Fan 1 | cpu-7-8","Fan 1 | cpu-7-9","Fan 1 | cpu-8-1","Fan 1 | cpu-8-10","Fan 1 | cpu-8-11","Fan 1 | cpu-8-13","Fan 1 | cpu-8-14","Fan 1 | cpu-8-15","Fan 1 | cpu-8-16","Fan 1 | cpu-8-17","Fan 1 | cpu-8-18","Fan 1 | cpu-8-19","Fan 1 | cpu-8-2","Fan 1 | cpu-8-20","Fan 1 | cpu-8-21","Fan 1 | cpu-8-22","Fan 1 | cpu-8-23","Fan 1 | cpu-8-24","Fan 1 | cpu-8-26","Fan 1 | cpu-8-28","Fan 1 | cpu-8-29","Fan 1 | cpu-8-3","Fan 1 | cpu-8-30","Fan 1 | cpu-8-31","Fan 1 | cpu-8-32","Fan 1 | cpu-8-33","Fan 1 | cpu-8-34","Fan 1 | cpu-8-35","Fan 1 | cpu-8-36","Fan 1 | cpu-8-37","Fan 1 | cpu-8-38","Fan 1 | cpu-8-39","Fan 1 | cpu-8-4","Fan 1 | cpu-8-40","Fan 1 | cpu-8-41","Fan 1 | cpu-8-42","Fan 1 | cpu-8-43","Fan 1 | cpu-8-44","Fan 1 | cpu-8-49","Fan 1 | cpu-8-5","Fan 1 | cpu-8-50","Fan 1 | cpu-8-51","Fan 1 | cpu-8-52","Fan 1 | cpu-8-53","Fan 1 | cpu-8-55","Fan 1 | cpu-8-56","Fan 1 | cpu-8-57","Fan 1 | cpu-8-58","Fan 1 | cpu-8-59","Fan 1 | cpu-8-6","Fan 1 | cpu-8-60","Fan 1 | cpu-8-7","Fan 1 | cpu-8-8","Fan 1 | cpu-8-9","Fan 1 | cpu-9-1","Fan 1 | cpu-9-10","Fan 1 | cpu-9-11","Fan 1 | cpu-9-12","Fan 1 | cpu-9-13","Fan 1 | cpu-9-14","Fan 1 | cpu-9-15","Fan 1 | cpu-9-16","Fan 1 | cpu-9-17","Fan 1 | cpu-9-18","Fan 1 | cpu-9-19","Fan 1 | cpu-9-2","Fan 1 | cpu-9-20","Fan 1 | cpu-9-21","Fan 1 | cpu-9-22","Fan 1 | cpu-9-23","Fan 1 | cpu-9-24","Fan 1 | cpu-9-25","Fan 1 | cpu-9-26","Fan 1 | cpu-9-27","Fan 1 | cpu-9-28","Fan 1 | cpu-9-29","Fan 1 | cpu-9-3","Fan 1 | cpu-9-30","Fan 1 | cpu-9-31","Fan 1 | cpu-9-32","Fan 1 | cpu-9-33","Fan 1 | cpu-9-34","Fan 1 | cpu-9-35","Fan 1 | cpu-9-36","Fan 1 | cpu-9-37","Fan 1 | cpu-9-38","Fan 1 | cpu-9-39","Fan 1 | cpu-9-4","Fan 1 | cpu-9-40","Fan 1 | cpu-9-41","Fan 1 | cpu-9-42","Fan 1 | cpu-9-43","Fan 1 | cpu-9-44","Fan 1 | cpu-9-48","Fan 1 | cpu-9-49","Fan 1 | cpu-9-50","Fan 1 | cpu-9-51","Fan 1 | cpu-9-53","Fan 1 | cpu-9-54","Fan 1 | cpu-9-55","Fan 1 | cpu-9-56","Fan 1 | cpu-9-57","Fan 1 | cpu-9-58","Fan 1 | cpu-9-59","Fan 1 | cpu-9-6","Fan 1 | cpu-9-60","Fan 1 | cpu-9-8","Fan 1 | cpu-9-9"
2022-02-18 00:00:00,13230,13090,13230,9450,9450,9450,10010,14140,14140,14210,14140,9450,9450,9450,9450,11060,11130,11060,10710,10220,10710,10710,10710,9170,8750,8120,8120,9660,9590,9450,10220,9590,9450,9450,9450,9450,9870,9870,9870,9870,9310,11830,9310,9310,9170,9310,9310,9310,9310,11760,11760,11760,11760,11760,11830,13090,9800,9800,9660,9800,10290,10430,10290,10430,11340,11340,11340,11340,8890,8750,8750,8890,10710,10640,10640,10710,11270,12390,12250,10220,10290,10220,10290,9660,9800,9800,11340,9660,16520,16310,16240,16590,12040,12040,12040,12040,9310,11270,9170,9310,9170,9380,9380,9450,9450,9590,9590,9590,11270,9450,9380,9450,9450,9380,10080,10010,10010,9870,9450,9450,9450,9380,9450,9170,9170,9170,9170,9870,9870,9870,9450,9870,9450,9450,12250,9380,11830,11830,11830,8890,8890,8750,8890,9870,10290,9870,10080,10220,9170,9310,9170,9310,9450,9590,9450,9380,9870,7490,7490,7420,7490,9380,9380,9380,9660,10920,10850,10220,10850,10850,7910,7840,7910,7630,11480,11340,11340,9870,9450,9450,9450,11970,11970,11970,11130,11270,11130,11270,9660,9660,10010,9380,12600,12600,12600,9660,9450,10080,9590,9450,9450,9380,9450,9380,9310,9170,9310,9310,11340,9660,11340,10920,11340,9450,9450,9450,9450,10290,10290,10220,10010,10220,12460,12460,12460,12460,11550,11550,11550,11690,10080,10290,10010,10010,9870,9310,9380,9380,9380,9450,9450,9450,9450,9380,9800,9450,9380,9380,9870,9800,9870,9380,9380,11550,11690,9450,9870,9100,9170,9100,9310,9450,9310,9310,10220,10080,10220,9870,10080,9870,10010,10290,10220,10220,10290,9170,9450,10220,10220,10220,9660,9870,9660,9660,9380,9800,9660,9590,9590,9450,9450,9450,9590,8960,9450,8960,8890,9310,9870,9870,9660,9870,9170,9310,9310,9170,15610,15820,15820,15470,10080,10220,10010,10010,14560,10080,14560,14560,12390,12250,12390,12250,11970,11830,11830,10220,11830,10290,10080,10220,11060,14560,14560,12390,12390,12180,12390,10010,10010,10010,11060,9870,8890,8750,8680,8540,13510,13510,9310,11130,9310,9310,9380,10080,10080,10010,10080,6790,6790,6790,11060,6790,9170,9310,9170,9170,9870,9660,10010,9870,9870,9870,9870,9870,12390,12390,12390,9800,12390,9660,9800,14560,10010,9800,9800,9800,10080,10080,10080,10080,10500,10430,10500,10010,10430,10290,10220,10010,10290,11060,11060,10920,11060,14420,10220,-2147483648,14420,14350,9660,9800,9800,9870,10850,10850,10850,9870,10850,12670,12460,12460,12460,15470,15400,15400,15400,9450,9450,9380,9450,10220,9870,9800,13650,9800,13650,9800
2022-02-18 00:01:00,12810,12460,12390,9800,9870,9660,10220,14560,14770,14770,14210,9100,9310,9170,9450,11060,11130,11060,10710,9800,10710,10710,10710,8470,8540,8470,8540,9800,9800,9660,9800,9590,9310,9170,9800,9800,10080,9660,9870,9870,9310,11760,9380,9380,9310,9310,9170,9310,9170,11340,11060,10640,11340,11830,11830,12880,9800,9800,9660,9660,10430,10290,10290,10290,11480,11480,11760,11760,8890,8750,8890,8750,10640,10640,10640,10710,11130,12670,12670,10500,10430,10430,10290,9800,9660,9800,10850,9800,16800,16730,16800,16800,12180,12180,12180,12180,9170,11270,9380,9450,9170,9660,10850,9310,9870,9450,9450,9450,11130,9380,9870,9380,9380,9380,9660,9870,9800,9870,9380,9310,9380,9450,9450,9170,9170,9310,9170,9870,10010,10010,9450,10010,9590,9450,12600,9450,11830,11830,11830,8750,8890,8890,8960,10710,9450,9870,9800,10010,9310,9310,9310,9170,9450,9450,9450,9450,9800,7420,7630,7490,7490,9590,9450,9380,9450,10710,10640,10010,10710,10710,8330,8470,8330,8470,11340,11340,11340,9870,9590,9450,9450,11830,11970,11830,10850,10850,10500,10850,9450,9870,9870,9870,13090,13090,13090,9380,9380,9450,9450,9590,9310,9310,9310,9310,9450,9380,9310,9380,13090,9450,13230,12880,13090,9800,9800,9800,9450,10220,10290,10220,9450,10220,12390,12460,12250,12250,11130,11130,11340,11270,10290,9870,9450,9450,9870,9590,9450,9450,9870,9450,9450,9450,9450,9450,9450,9660,9450,9450,9450,9800,9870,9450,9450,11830,11760,10080,9870,8890,9310,8890,9380,9450,9380,9590,10220,10220,10080,9660,10220,9800,10010,10220,10220,10220,10220,8890,9590,10500,10500,10500,9870,9870,9870,9870,9660,9660,9870,9660,9450,9870,9590,9800,9800,9310,9590,9450,9450,9450,10920,10920,10850,11060,9170,9310,9170,9170,16030,15610,15890,16450,10010,10080,10080,10220,14560,10220,14560,14560,12600,12460,12600,12600,11830,12250,11830,10080,12250,10220,10080,10500,11060,14420,14560,11270,11760,11270,11340,9870,9800,10010,11970,9870,9170,9170,9170,9310,13510,13510,9310,11060,9310,9310,9310,10080,10080,10080,10080,6790,6790,6790,11760,6790,9310,9310,9310,9310,10500,9870,10290,10500,10220,9870,10010,10010,11830,12390,12040,9870,12040,9870,9800,14560,10500,9870,9800,9800,10080,10080,10220,10080,10430,10500,10500,10500,10500,10290,10290,10290,10080,11060,11060,11130,11130,14630,10500,-2147483648,14630,14630,9800,9800,9870,9800,10290,11550,11340,10500,11060,12460,12390,12460,12460,15470,15400,15400,15400,9800,9800,9660,9800,10290,10710,10430,13650,10710,13650,9800
2022-02-18 00:02:00,12670,12810,12880,9380,9870,9380,9870,14420,14350,14420,14350,9310,9170,9310,9170,11060,11060,11060,10710,9870,10710,10710,10710,8540,8540,8680,8470,9450,9450,9450,9870,9590,10010,9870,9870,10010,9870,9870,9870,9660,9450,11760,9380,9450,9450,9380,9380,9380,9380,10850,10710,10920,10850,11830,11830,12600,9800,9800,9800,9800,10290,10290,10430,10430,11690,11550,11690,11690,9170,9310,9170,9170,10640,10640,10640,10640,11270,12670,12670,10640,10710,10850,10710,9660,9660,9800,11340,9660,16730,16730,16730,16730,11270,11270,11270,11270,9380,11340,9450,9380,9380,9590,9450,9450,9660,9450,9590,9590,11340,9450,9800,9380,9380,9800,9380,9450,9870,9870,9450,9450,9450,9450,9450,9170,9100,9310,9170,10220,10220,10290,9450,10220,9450,9450,12670,9590,11970,11830,11970,9380,9310,8890,8890,10290,9800,9800,9800,10290,9310,9170,9170,9310,9870,9870,9870,10010,9660,7840,7910,7840,7840,9450,9450,9450,9450,10640,10640,9870,10640,10710,8680,8540,8540,8540,11340,11340,11340,9800,9590,9660,9450,11830,11970,11830,10920,10850,10850,10850,9450,10220,10010,10010,12810,12810,12880,9450,9170,9450,9380,9310,9450,9450,9380,9380,9450,9450,9590,9590,13020,9450,13090,13090,13020,9450,9450,9660,10080,10220,10220,10220,9450,10220,12390,12390,12390,12390,11830,11970,11830,11760,9660,10430,9870,10220,10080,9450,9870,9660,9660,9380,9380,9380,9380,9660,9450,9450,9450,9450,9800,9660,9800,9450,9590,11760,11830,9660,10290,9380,9100,8890,9170,9170,9170,9170,10080,10220,9800,10010,9870,10080,10010,10430,10290,10290,10290,9310,9380,10640,10710,10640,10010,10010,9800,10010,9380,9590,9660,9590,9660,9800,9660,9800,9800,9450,9380,9450,9450,9380,11340,11270,11340,11340,9170,9310,9170,9170,16030,16030,15890,15890,10220,10220,10220,10220,14420,10010,14560,14560,12390,12390,12390,12390,12250,12250,12250,10010,12040,10010,10010,10640,11340,14560,14560,12250,11760,11760,11760,9870,10010,9870,11340,10010,9380,9310,9380,9380,13720,13860,9310,11340,9310,9310,9310,10080,10080,10080,10080,6790,6790,6790,11340,6790,9310,9310,9310,9310,10430,10080,10220,10500,10220,9870,10010,10010,10710,10710,10850,10080,10710,10010,10080,14560,11060,9800,9800,9800,10080,10220,10080,10080,10500,10500,10500,11060,10500,10220,10430,10430,10290,11130,11060,11060,11060,14630,11130,-2147483648,14770,14630,9800,9870,10010,10010,10850,10710,10710,10920,10850,12390,12460,12390,12390,15470,15470,15470,15470,10010,10010,10010,10010,10640,10640,10710,13650,10640,13650,9800
2022-02-18 00:03:00,12880,11970,12180,9450,9590,9590,9870,14350,14350,14350,14420,9450,9450,9450,9450,11060,11060,11060,10710,10220,10710,10710,10710,8680,8680,8680,8680,9800,9870,9800,10080,9870,9380,9380,9590,9380,10010,10010,10010,10010,9310,11830,9310,9310,9310,9310,9310,9310,9310,10850,10850,10850,10850,11830,11830,13020,9450,9380,9450,9450,10290,10290,10430,10290,11830,11760,11760,11760,9450,9310,9380,9380,10080,9870,10080,9870,10850,12600,12600,10430,10430,10710,10430,9800,9800,9800,11060,9660,16730,16520,16730,16590,11130,11130,11130,11130,9170,10850,9100,9100,9310,9590,10080,9450,9450,9450,9450,9450,10920,9380,9380,9450,9590,9310,9450,10010,9450,9450,9380,9450,9380,9450,9380,9170,9170,9100,9100,9660,9660,9800,9450,9660,9450,9450,12460,9450,11830,11830,11830,8540,8540,9310,9310,9870,10290,9800,9870,10080,9170,9170,9170,9170,10850,10850,10220,10290,9660,8050,8120,8120,8120,9380,9450,9450,9450,10640,10710,10080,10710,10640,8680,8890,8680,8680,11340,11340,11340,9660,9380,9380,9590,11970,11830,11830,10920,10920,10500,10500,10010,10010,10010,9590,12880,12810,12810,9450,9380,9450,10010,9450,9870,9870,9380,9310,9800,9800,9800,9660,12880,10010,12810,12880,12880,9590,10290,10290,10010,10290,10290,10430,9870,10290,12390,12390,12390,12390,11830,11830,11760,11760,10010,10220,10220,9870,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,9380,9380,9450,10010,9800,9800,9380,9380,11830,11830,9450,10010,8960,8330,8960,9450,9450,9590,9590,10080,10010,9660,9660,10080,9800,10010,10850,10500,10500,10850,8540,9380,10430,10290,10430,9870,9870,9870,10010,9380,9870,9870,9870,9870,9800,9450,9590,9800,9450,9380,9450,9450,9450,11550,11480,11480,11480,9310,9380,9450,9170,16030,16030,16030,15890,10010,9870,9870,10010,14560,10080,14560,14560,12040,11970,12040,12040,11970,11970,12040,10080,11970,10080,10080,10430,11130,14560,14560,12390,12390,12390,12390,10010,9800,10080,11130,9870,9380,9380,9380,9380,13650,13650,9310,11340,9310,9310,9310,10010,10080,10080,10080,6790,6790,6790,11130,6790,9310,9310,9310,9310,10220,10010,10220,10220,10220,10010,10220,10290,11550,11550,11550,10010,11480,10080,9870,14560,11130,9800,9800,9870,10220,10220,10080,10080,10500,10500,10500,11130,10500,10850,10290,10290,10850,10850,10920,10850,10920,14630,11130,-2147483648,14630,14560,10010,9800,10010,9800,10500,10500,10500,11060,10500,12600,12670,12670,12670,15470,15400,15470,15400,10290,10220,10220,10290,10710,10710,11060,13720,10710,13720,9870
2022-02-18 00:04:00,12460,12460,12460,9870,9660,10080,10010,14350,14420,14350,14420,9310,9450,9450,9450,11130,11060,11060,10710,10220,10710,10710,10710,8680,8540,8750,8750,9450,9450,9380,10220,9590,10010,10010,10010,10010,9870,9310,10010,9800,9380,11830,9170,9170,9310,9310,9310,9310,9310,11130,10920,10920,10710,11830,11830,12460,9800,9800,9660,9660,10290,10430,10290,10290,11550,11480,11480,11480,9380,9450,9450,9380,10710,10710,10710,10710,11060,12670,12670,10710,10640,10640,10640,9660,9660,9800,11060,9660,16590,16590,16590,16590,11830,11830,11970,11970,9170,11060,9170,9310,9170,9450,9450,9450,9450,9450,9450,9450,10920,9450,9380,9380,9450,9450,10010,10080,10010,9870,9590,9450,9590,9450,9450,9170,9100,9380,9310,10430,10290,10010,9450,10430,9450,9450,12670,9450,11830,11830,11830,9310,9100,9100,8960,10080,10010,9800,10220,10290,9310,9310,9310,9310,10290,10290,10290,10290,9800,8120,8050,8120,8120,9380,9380,9450,9380,10640,10640,9870,10640,10710,8680,8750,8680,8680,11340,11340,11340,9800,9870,9870,9450,11970,11970,11830,10290,10290,10290,10290,9800,10850,10290,10710,12810,12810,12880,9310,9380,9380,9660,9380,9450,9450,9380,9380,9800,9800,9800,9800,12810,9800,12810,12810,12810,9590,9590,9450,9590,10220,10010,10010,9800,10010,12390,12390,12390,12390,11760,11760,11830,11760,9870,10220,9800,10220,10220,9590,9450,9590,9870,9450,9450,9450,9450,9450,9660,9450,9380,9380,10220,9870,9800,9450,9380,11830,11830,9870,9800,9380,9310,9380,9310,9380,9310,9310,10290,10290,10220,9800,10290,9870,9870,10290,10290,10290,10290,9310,9380,10430,10430,10430,10010,9660,9800,9870,9380,10220,10220,9870,9870,9800,9800,9800,9800,10010,9380,9590,9450,9590,11340,11340,11340,11340,9310,9310,9310,9100,16030,16100,16100,16100,10010,9870,10010,10010,14560,10080,14420,14560,12670,12390,12460,12460,12040,12040,11970,10220,12040,10220,10080,10290,11340,14560,14560,11970,12180,12250,12180,10080,10220,10010,11130,10080,9380,9450,9450,9450,13650,13650,9310,11130,9310,9310,9310,10080,10080,10080,10080,6790,6790,6790,11270,6790,9170,9310,9310,9310,10220,9800,10220,10220,10220,10220,10290,10220,11550,11550,11550,9800,11550,9800,9800,14560,11340,9800,9800,9800,10080,10080,10220,10080,10500,10430,10500,11340,10500,9870,10430,10290,10290,10850,10850,10850,10850,14630,11340,-2147483648,14630,14630,9800,9870,10010,10010,10500,10500,10500,11340,10500,12670,12600,12600,12600,15470,15400,15470,15400,10220,10080,10220,10220,11130,11270,11060,13650,11270,13650,9800
