feature_name,0,2,3
Fan4 speed,0.008625431068461078,0.15391146275235837,0.002639852436283058
Fan2 speed,0.06793902347980028,0.11100679687613327,0.07846729142132958
Fan1 speed,0.12542564903616565,0.3830999642561272,0.06068040036825451
Fan3 speed,0.017205706224431197,0.4775415804436858,0.13532920402881143
Inlet Temp,0.6380461686027594,0.2662761584362227,1.5205100950422055
Memory usage,25.39775138284433,4.385617812122282,29.335041162009887
CPU1 Temp,25.34474820701297,11.41038855547774,24.201971648282775
Power consumption,29.10514338669031,15.10764767279618,28.27505767815988
CPU2 Temp,83.3998588813699,5.232810104609871,85.373487681579
