feature_name,0,2,3
Fan4 speed,0.06792357789993797,0.0,0.22918895991742597
Fan1 speed,0.005921030300281114,1.2878130401523489,0.0010926841203055316
Inlet Temp,0.3434684578232545,0.5285154308054046,0.6043457929597543
Fan2 speed,0.06611458504113138,1.5849519832921657,0.1427946989137416
Fan3 speed,0.8492404470546302,1.5104717694846899,0.0005380068043494326
Power consumption,12.374481699286815,26.75595871805615,8.363590939104844
Memory usage,27.173122045973972,7.919267370458088,18.394503252709917
CPU2 Temp,40.28890160055075,23.296243907855935,46.68890105519896
CPU1 Temp,79.86920368001566,10.248277790017683,94.46232578969254
