feature_name,0,2,3,4
Fan1 speed,0.00797747388387451,0.01219125139884914,0.0003712934294716479,0.023048175255921843
Fan3 speed,0.2730012942666722,0.10605048941822787,0.3823431388273302,0.11523187913303348
Fan4 speed,0.016539941576691388,0.2902669054411425,0.030374290058721398,1.2015712074034806
Fan2 speed,0.12741330594672198,0.06655892303003338,1.2086756133667498,5.612235853424699
Inlet Temp,7.500594440292426,2.7980209373940848,18.914371197541033,2.0766776639765716
CPU2 Temp,22.813090917372897,31.9199975096124,18.56657844298909,5.153275276487554
Memory usage,12.794114530930761,7.558382935341968,36.719236506095804,27.56997456778112
CPU1 Temp,48.83403175254603,60.284728804591495,17.48427275361902,13.758365404813198
Power consumption,75.58542321374861,69.48423187122722,3.0242519929481295,14.184354766953104
