feature_name,0,2,3
Inlet Temp,2.8392325444838954e-05,0.0,0.006772134286426528
Fan4 speed,1.0235106190974552,1.0144680886382846,1.1546768980997464
Fan2 speed,0.14865562466625154,4.186649987936781,0.23595936296082243
Power consumption,0.08426973367818942,8.170223300516282,0.001441805475261375
Memory usage,6.172288138187327,9.143270384204422,2.906932310417524
Fan3 speed,5.039165229561496,16.059931453440317,6.185169724500884
Fan1 speed,14.529655162651236,24.86416022785981,17.74813164519833
CPU2 Temp,43.7563594401384,0.43847512657668036,45.291076417851
CPU1 Temp,88.52816754969845,20.40916947191187,95.69752599112881
