feature_name,0,2,3,4
Inlet Temp,0.06556382544224078,0.000400109412625013,0.13415868836466538,0.23720682956340336
Fan4 speed,1.0579196486638527,0.38220677958271176,8.988017288294358,0.03726864460866792
Fan3 speed,1.634055693466655,3.366674349353924,1.3969828614923046,11.418621906764523
Fan2 speed,5.7747611790065125,8.526681483819813,1.6246010332828158,4.060080660609737
Fan1 speed,16.770087981143362,18.90984229860651,0.37099810434933883,1.0799514417932732
Memory usage,6.82195260692565,0.9733382452100551,16.59428325567285,13.765851849379997
CPU2 Temp,3.744501834620041,32.65300425842964,10.272046628717296,4.166960305247802
Power consumption,48.07507621509994,0.1773871761537064,1.4307570092848978,12.349717711279492
CPU1 Temp,35.4451908107539,40.87188745640211,1.6101884626444014,4.672140278394376
