feature_name,0,2,3
Inlet Temp,0.3075947666690398,0.49871086664226694,1.7537903040157696
Fan4 speed,3.3278842585507653,0.09837351695437839,0.30953132295244984
Fan2 speed,3.507557728127333,0.0013095925722584857,2.443418285376341
Fan3 speed,4.15105401265545,1.2471194934051713,4.4368619203650645
Fan1 speed,1.7767328392988169,2.3405127622823594,6.932574035701246
CPU2 Temp,2.604631726054786,12.738756293509532,0.3603821126831251
CPU1 Temp,3.9917434161826346,2.5964951921609027,18.51681414204869
Power consumption,14.566981056370368,12.032663612767378,10.0333752038856
Memory usage,41.10698201034954,18.820654497658925,41.124648829649004
