feature_name,0,2,3
Fan4 speed,0.0030261998649256886,0.0528360662544221,0.004499152029178395
Fan3 speed,0.24674389601426144,0.17838074111442545,7.919315875175385e-05
Fan2 speed,1.0711664871829318,0.16639578800664484,0.018513641431026916
Fan1 speed,6.6292781176611495,4.749931529617847,0.22652006422813342
CPU2 Temp,5.053452417563578,10.632142484028096,9.338588475939156
Power consumption,9.112358426557016,23.071681606873508,2.873564014556451
Inlet Temp,16.674517333653615,1.0572939871864029,20.638052859924336
CPU1 Temp,12.121504990499357,19.06357181451406,22.502032261123688
Memory usage,90.47810023895707,8.339528555010679,101.1996043846436
