feature_name,0,2,3,5
Inlet Temp,0.26929876719365753,3.0624712749059984,0.057998951745285326,0.46958052116426446
Fan3 speed,3.142420600438945,0.5605871042643331,4.6300895307403325,2.361269364381145
Fan4 speed,6.90366764000394,0.5245717847655632,1.4851546861166955,2.8596697904369788
Fan2 speed,0.35943233482493,1.008279883596635,1.4333850900548892,9.930767752047068
Fan1 speed,3.430988281668903,2.7362173967403036,4.802822417816367,5.6778122105564055
CPU2 Temp,0.022383789776572037,0.4421855349411769,6.729565346635541,13.576765030108255
CPU1 Temp,0.6253526267737872,4.351080134111197,3.428942855755271,27.872007559002853
Memory usage,20.065988746908303,10.659245641926825,27.837069903191296,17.87204027593809
Power consumption,31.90457679195225,11.042791987593528,33.08221325454714,3.748647869844429
