feature_name,0,2,3
Fan1 speed,0.006040309736548288,0.03772361013740941,0.009992335195440297
Fan3 speed,0.0026349388422709456,0.14528223147806016,0.0
Fan2 speed,0.14696304710453525,0.0,0.2874475702505248
Fan4 speed,0.022643071010770534,0.5482941970899601,0.004335350582373133
Inlet Temp,0.9900477235096534,0.6613543600999049,9.562203462356775
CPU2 Temp,8.261186134110577,10.066440137710801,3.711564576472295
CPU1 Temp,19.334455665060894,26.065916306151134,10.063731230913797
Memory usage,46.84256424927903,4.081717021665564,60.057751234437
Power consumption,66.3230134324326,56.59754915294069,28.02514607980109
