feature_name,0,2,3
Inlet Temp,0.16129179899846519,0.17272479688439646,0.3388283518127248
Fan3 speed,0.02379887375189639,6.484530355665953,0.1982480818205963
Fan4 speed,0.3741174865331853,8.480495752303623,0.7517556535837137
Fan2 speed,0.6346024866965804,12.588606255969445,0.14785507400312525
Fan1 speed,1.3872315629012908,16.586111465678908,0.45125655349102967
CPU1 Temp,18.13071304502298,1.2946671030554229,34.66693757097792
Power consumption,27.498344313379793,42.711888094673235,8.245737390454698
Memory usage,56.32331330207227,9.242649725651562,21.043362001758037
CPU2 Temp,37.953607345587656,6.690764818348655,67.22113471910443
