feature_name,0,2,3
Fan3 speed,0.000187521901866059,1.2810999324730518e-05,2.4928124887479043e-05
Fan4 speed,0.0,0.007285963249274104,0.0
Fan1 speed,0.172201237706462,0.0001373269091058472,0.014684948085364373
Fan2 speed,0.018517153031272125,1.735627281494908,0.0
Inlet Temp,0.48751317920433795,5.405943154569781,0.9094489796494047
Power consumption,9.598519786003902,6.943230371344202,21.195516359348805
CPU2 Temp,25.181172487961216,10.363330907949713,47.892372793644505
Memory usage,80.09799015566126,27.05834559539629,6.622161851131154
CPU1 Temp,54.366527158695256,19.639647193954122,99.4045586554826
