feature_name,0,1,2,3,4,5,6
Fan1 speed,138.72275814837272,452.42903722811354,1628.6985107415958,151.01117293334235,540.4276766632275,1763.6063479393856,2000.5118874646141
Fan4 speed,199.11950231583347,7.864224108233651,385.40986881971133,499.82814971803975,694.2209193524174,4186.28605876467,933.6508016044481
Fan3 speed,131.068133342016,82.89182262013094,793.1750789511689,81.3753078173137,343.8376329728107,1305.3510653351073,4480.889886800452
Fan2 speed,430.9553208180554,285.8858601474843,930.3264800705125,559.1483586234508,369.91101454344783,3018.279596245136,3547.7507570078365
CPU2 Temp,3038.2902854510708,2.9124807507685286,5664.550118884438,3612.5113967879543,1807.7311366513695,1125.6060771333464,926.968030812338
Inlet Temp,4.056220301714822,1077.1969067213465,7.184675690174266,48.760794096280826,165.96000397458283,15948.149852614495,454.9833837957072
CPU1 Temp,5856.889266736122,6.404338158807217,13941.57833234975,6114.388833602362,4866.463326374804,433.7459402012327,5081.754198937932
Power consumption,19588.188710404076,1.1514063533130503,21095.63660419442,19445.864853802756,7629.537722491109,1951.4323009980274,295.0751839339763
Memory usage,26248.40363707306,21.258400606582033,1896.4279685897045,30773.192351514426,8041.317707930627,1599.7034005889043,6188.565415046564
