feature_name,0,2,3
Inlet Temp,1.002002894507499,0.8215935939682817,0.0009659758673711064
Fan4 speed,0.5758694587129453,2.927923281674963,0.08610365947392114
Fan3 speed,3.470571118497145,3.5385998907556417,0.007061217339321222
Fan2 speed,2.859490812421031,4.042779023558714,1.623894942304447
Fan1 speed,19.972175445729285,2.310253230605299,0.02403746665573447
Power consumption,8.436431744128877,20.380283769766628,6.736182393265424
Memory usage,28.600899880309576,9.96206473489542,20.659428552244
CPU2 Temp,32.58924349227622,4.395402443422706,45.75779853100168
CPU1 Temp,63.9079472208097,21.905299994704816,94.42307383669602
