feature_name,0,2,3,4,5
Fan4 speed,1.0468148536947883,4.099246336029472e-06,0.5787313817447891,3.526603354820836e-05,0.2607698133740519
Fan2 speed,0.7160969129146892,0.0009602463403480336,0.47498354827986217,0.9576197376849278,0.8748021220063722
Fan3 speed,0.5900063509011796,0.0006700598084943598,1.222833799262312,0.19145018309277814,1.8950941569397768
Fan1 speed,0.06604462834908478,0.003036835475420052,0.49830353201393346,4.8945716886407205,4.628154605955454
Inlet Temp,22.574945774344013,1.2432571696719663,4.3689692435941705,5.057199944641924,21.20077798320723
CPU2 Temp,7.277991962743123,14.237416291928609,17.257147469412285,18.778086084108693,3.9659737097127614
Power consumption,3.690661215476553,12.109833236732014,14.924242287440688,31.155408066169702,11.86665623289902
CPU1 Temp,13.750185455311568,6.213127488205426,56.27712275559072,11.176557224835987,7.813569416954909
Memory usage,57.62156568759176,16.42698297445056,57.87934513006689,5.431757804663506,80.47042556054221
