feature_name,0,2,3,6
Fan4 speed,1.1618691701515855,1.7163202955312262,0.5923405103365355,1.9221466777072505
CPU2 Temp,1.3403423497709779,0.8155353740179254,2.921749105352129,3.470148594786013
Fan3 speed,1.0100179426124885,2.095589815772156,1.2104090440627289,8.750988572641262
Fan2 speed,3.545898831917187,4.827784182929445,2.9965278392694397,3.961991153304564
Fan1 speed,6.240140610460286,8.518309687655055,6.545594518921915,1.6686616752754364
CPU1 Temp,14.513969116776327,9.49030856952117,4.098676831825916,3.6131196612167247
Inlet Temp,17.905556344986866,0.004802581482059452,14.17957077839597,0.04008963298187679
Power consumption,48.49284350864623,4.17780246284142,73.85498977506411,11.181902701816101
Memory usage,78.3110325215813,15.151797253672054,61.972598073150394,11.119642152202518
