feature_name,0,2,3,4,5,6
Fan4 speed,0.6513113086120045,1.688101221046895,0.6597222177034565,2.30678206880056,1.235629097213343,0.8504447396251497
Inlet Temp,0.009049844225994615,0.5074680557522618,1.2280441138507083,9.317659661588225,0.0015517835672343233,3.2350713929420496
Fan3 speed,11.013600810589372,2.989508943831685,0.3200950512575327,0.19181609894370164,3.158233860225198,5.4197355388074575
Fan2 speed,6.172577643866599,11.278464378056777,1.536975481853486,2.324910521225475,10.329351983162013,2.0286103935607906
Fan1 speed,31.486057542266003,5.98220909934625,1.7585885887845019,0.9479381659973726,6.906175467140019,8.662419567985546
CPU2 Temp,0.1491160027372408,6.625091915593115,34.92347704947582,12.841026228494,1.9891396626674298,13.882288280549611
Memory usage,59.96030853285139,5.023126771299668,8.434568297766145,2.4309105781007236,20.96555233253856,8.891820124010499
Power consumption,0.35296377808403545,12.99149859854945,16.811471030266063,8.016288109460431,2.7477755506803754,81.5787794529732
CPU1 Temp,0.21360346518685297,1.066121718083863,73.63567944515334,17.987693764318003,1.1281714737539859,47.879898987735174
