feature_name,0,2,3
Fan1 speed,0.5443113798205974,0.14924548898956397,0.00279104462424329
Fan4 speed,0.9292453261710888,1.7098364544929952,0.016358169755211528
Fan3 speed,1.3929032332590285,1.3163585988385036,0.2299063484251592
Inlet Temp,1.3347609662269377,5.049419917987898,0.14794059096666545
Fan2 speed,20.55198138793693,4.519175097078394,1.173039589599786
Memory usage,11.150113211508936,13.7859207318388,7.119104386039775
Power consumption,16.44672404683715,24.81068732386611,19.564833620950054
CPU2 Temp,38.39882514378061,12.127581695829857,45.72975154696518
CPU1 Temp,73.95110815663199,8.443468311870781,95.21487184946865
