feature_name,0,2,3
Inlet Temp,5.78362550029576e-07,0.36397302544053994,0.00029178745204745394
Fan4 speed,0.7645953931993223,0.9477203466906063,1.3392712886228464
Fan3 speed,2.199590008358626,3.5071472549743943,1.1284377066878073
Memory usage,0.9409586722610284,12.078794846766664,0.4675766793851162
Fan2 speed,7.3181886798485305,0.05433455179953341,7.820943316013311
Power consumption,5.297079017233837,17.429031820923424,0.17871799463376212
Fan1 speed,19.08895027483282,0.5264320318520784,20.933629643197452
CPU2 Temp,49.355563414434286,8.69700571989524,47.62787948007238
CPU1 Temp,92.20659539488184,5.809347823529686,97.3633081306297
