feature_name,0,2,3,4
Inlet Temp,0.7403167002565808,0.03529386702418906,0.6824225805021014,0.1245179168091904
Fan1 speed,0.0,0.25555632594701516,0.05385126579136982,1.7378693787743893
Fan3 speed,3.029149455448154,3.948613587796165,0.3748017271610237,0.9976381376897195
Fan4 speed,0.6882859904173617,0.030781543715859422,0.4155654336729071,8.973571836806316
Fan2 speed,0.14536951486050817,0.01376966940257016,0.43866922207381637,23.27900281658695
Power consumption,10.799240539870366,8.444614798680947,16.145254177918947,12.900431278549501
CPU2 Temp,17.5568255272079,3.443313882991761,32.565726100474784,3.5134458602824004
Memory usage,88.28805589621001,13.206577260221747,27.12586784383549,16.815510341425806
CPU1 Temp,53.43987909518946,7.786671662699778,98.18074392033536,8.212210620290502
