feature_name,0,2,3
Fan3 speed,0.6051397948034112,0.7895374398120015,0.8846243854955471
Fan1 speed,1.506634434882645,3.287999949581261,1.7435176879493384
Fan4 speed,3.6356843622712103,3.627017484479728,2.8844503676435425
Fan2 speed,1.6241919800866842,7.918103258203485,1.1912525552581468
Power consumption,3.2037501448664885,3.914890839864526,4.368655125136001
Inlet Temp,9.740891477816275,0.4297472567271515,9.60312124082764
CPU1 Temp,8.342748647528726,4.1638407953508505,7.911273400833549
CPU2 Temp,45.32018810780875,5.226464560235253,42.661567694109834
Memory usage,90.6287529289071,16.067502836488064,97.15281451324938
