feature_name,0,2,3
Fan4 speed,0.03546093767720522,0.09414573310870958,7.323762433129608e-05
Fan1 speed,0.04577656863944373,0.0776492926444606,0.2870749080912953
Fan3 speed,0.19592132749882307,0.0072923294618463886,0.21336707253222245
Fan2 speed,0.18541039011105462,0.04640911274650683,0.21447240288608266
Inlet Temp,0.23050905382356085,0.33140330645180494,0.4556143139904078
Memory usage,5.777073191730889,2.140214862349507,6.0105460793589645
CPU2 Temp,15.920419514259962,10.722433276592716,9.747254430943515
Power consumption,27.745117288464275,28.974258221165556,2.912778345923705
CPU1 Temp,29.873737501693828,19.530233903485943,17.07675242613984
