feature_name,0,2,3,6
Inlet Temp,0.30303323131075827,0.6176094077390758,0.0003481140672494334,0.2754133392593867
Fan3 speed,0.34981771075395385,0.22043153459609527,6.7183160359641825,8.44529424443113
Fan4 speed,0.007317498312274363,0.030843742692473305,1.1265134675283346,21.28255194998577
Power consumption,17.96254903328846,12.100457975040204,0.057722821508574086,2.422696159778091
Fan2 speed,0.851313903388862,3.304430292226689,19.735424885757663,11.544736762140328
Memory usage,42.1930322697774,12.116215327726305,0.12959405946325572,7.794358377239241
Fan1 speed,0.5368139014354489,0.7915267913413208,46.70590413981007,44.2636857123966
CPU2 Temp,85.97186246060483,2.3024485728703943,8.748782317097886,16.306344372353195
CPU1 Temp,19.50784865524569,12.433177244064833,96.05885373980017,31.75387590024694
