feature_name,0,2,4,6
Fan2 speed,0.6537473035846636,0.3290716867647791,1.4084463226787938,1.996859189905303
Fan4 speed,0.2221080669768428,1.505370012721568,3.513287147929051,0.3661419911121849
Inlet Temp,4.365298199799147,3.541012249052964,14.529217150657495,2.4616417131478503
Fan3 speed,0.4688901434837431,0.20581120705532252,11.953278519407926,16.807479875818494
Fan1 speed,0.5221974191886442,0.30426452475058047,18.52346567627344,11.091595772188773
Memory usage,2.2937224158998566,4.175958178753912,34.72363374092957,28.798414730698784
CPU1 Temp,25.3537709615704,68.78161298865425,5.034965187727999,5.428254654359446
CPU2 Temp,44.11434358992216,47.10883961319415,16.85392959676247,2.0402928776605536
Power consumption,93.27413039086193,45.501637001569925,4.785452361033836,0.9331852780260768
