feature_name,0,2,3,4
Fan1 speed,0.2866795795319535,1.0143305499765083,2.5363140859542512,0.22966264895862562
Fan4 speed,0.17163806895094277,1.180877032125469,2.361944524773661,0.41981587431991535
Fan2 speed,1.179123018171456,1.5058730775585991,2.545798385800121,0.001023997505259018
Fan3 speed,0.30957514574339884,0.4854953246869367,0.0233011392264047,4.937010801786987
Inlet Temp,1.4612514511186288,1.408771131523335,18.38414260447441,0.31512061086704035
CPU1 Temp,15.994716436522475,18.33877719633141,2.0428683869225344,7.138819023076864
Memory usage,10.383115685487226,36.178986880459185,18.23064569940858,18.809150980389973
CPU2 Temp,45.57739497812878,10.840093684847709,9.088803968835004,18.187880762231732
Power consumption,66.37230471030573,66.0551078314258,2.6949208371133917,12.79171618060768
