feature_name,0,2,3,4
Fan4 speed,1.7913500241353781,0.13664637101137048,0.037256961873507195,1.0880202510845436
Inlet Temp,3.4830123064816543,0.09904728193981588,0.10440131255983919,0.05562734546110138
Fan3 speed,3.5000647362657795,0.1439717154693597,0.5003057558794173,5.876502651192086
Fan2 speed,3.239063965635431,9.118567992294931,0.04371915969732112,0.6942083004896744
Fan1 speed,8.19948218803603,4.374261474797477,0.500581931116207,2.8879940430976667
Memory usage,25.809930094270655,5.636407791156349,3.589079866568775,10.722766284051954
Power consumption,2.2792559107817496,8.819776674138161,23.981980037697333,11.480673894816356
CPU2 Temp,0.4659975131729293,0.003483819160464037,47.25764596163822,1.9764909855403907
CPU1 Temp,45.51847882567251,6.512991057149425,10.182475786259515,9.199963120426203
