feature_name,0,2,3
Inlet Temp,0.007340080175677308,0.5853985633047276,0.0001312237262437195
Fan3 speed,1.7934648658660872,0.7810344036330356,1.4665576233698545
Fan4 speed,7.021365894081797,3.6149451809247393,1.7257707972564484
Fan2 speed,5.650558707300978,2.722968296892678,6.229999213056874
Power consumption,2.5234144926088034,34.098918199170484,0.0034111678708905278
Fan1 speed,16.6033051159763,4.170085663022817,20.652266532411232
CPU1 Temp,15.327453393524515,16.2913910451918,13.727518236578844
Memory usage,38.173737983831415,5.678031662265315,42.14686885089539
CPU2 Temp,77.15721775717537,6.8681698137176035,83.10419711254585
