feature_name,0,2,3
Fan2 speed,0.15997545446305506,0.28636856857202586,0.03536868534090567
Fan1 speed,0.24788195977518512,0.18966706095568234,0.8152767902230574
Fan4 speed,0.19275503083256323,0.03639708585874182,2.096705215363145
Fan3 speed,0.18298544192336136,0.2128774648461841,2.692656841151716
Inlet Temp,2.3932649207664496,0.03256578893273674,1.6698775194802902
CPU2 Temp,14.976564911957645,16.71451668502273,1.8633184604962774
Power consumption,11.460840467595483,5.6894310090603275,19.362805350408674
Memory usage,32.649317621850635,21.771355970192356,21.14454185808162
CPU1 Temp,52.10666230939531,57.78505272506409,12.445183996646767
