feature_name,0,2,4
Inlet Temp,0.7394726513974884,0.411853746699959,0.0009411835830410726
Fan1 speed,0.0016504781508463354,0.004247623797444559,1.3422551702984913
Fan4 speed,0.26184893242946866,0.2229519835594037,3.858062090691276
Fan3 speed,0.0053140173309113616,1.0398363431240347,15.39515115771933
Fan2 speed,0.013393246336304945,0.2577649332682293,19.009416681614393
Memory usage,5.4377704277517385,6.867862313340238,21.042051408204188
CPU1 Temp,15.482427513941717,17.138612553997387,1.182251746412402
CPU2 Temp,34.40513789271028,31.266664173038443,2.2752429214066234
Power consumption,91.83553191331154,88.67806160302813,6.446810885061414
