timestamp,192.168.13.108.443-CPU1TempTemperatureReading-TemperatureReading,192.168.13.108.443-CPU2TempTemperatureReading-TemperatureReading,192.168.13.108.443-CUPSSystemUsage-CPUUsage,192.168.13.108.443-CUPSSystemUsage-IOUsage,192.168.13.108.443-CUPSSystemUsage-MemoryUsage,192.168.13.108.443-CUPSSystemUsage-SystemUsage,192.168.13.108.443-Fan1RPMReading-RPMReading,192.168.13.108.443-Fan2RPMReading-RPMReading,192.168.13.108.443-Fan3RPMReading-RPMReading,192.168.13.108.443-Fan4RPMReading-RPMReading,192.168.13.108.443-Fan5RPMReading-RPMReading,192.168.13.108.443-Fan6RPMReading-RPMReading,192.168.13.108.443-DIMMSocketA1TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA2TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA3TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA4TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA5TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA6TemperatureReading-TemperatureReading,192.168.13.108.443-PowerMetricsTotalStoragePower-SystemPowerConsumption,192.168.13.108.443-PowerMetricsTotalStoragePower-TotalCPUPower,192.168.13.108.443-PowerMetricsTotalStoragePower-TotalMemoryPower,192.168.13.108.443-ThermalTotalPSUHeatDissipation-PowerToCoolRatio,192.168.13.108.443-ThermalTotalPSUHeatDissipation-SysAirflowPerSysInputPower
2020-03-25T17:41:09.363000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:09.483000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:09.594000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:09.725000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:09.854000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:09.992000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:09.993000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.130000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.295000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.420000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.526000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.635000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.742000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.845000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:10.946000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.077000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.218000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.353000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.485000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.619000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.750000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.859000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:11.968000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.088000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.204000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.312000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.424000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.535000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.661000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.775000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:12.913000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.049000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.180000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.181000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.316000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.486000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.619000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.763000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:13.889000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.004000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.117000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.219000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.326000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.439000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.569000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.700000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.832000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.833000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:14.973000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.115000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.218000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.335000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.468000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.575000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.676000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.785000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:15.898000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.025000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.142000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.285000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.425000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.616000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.617000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.786000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:16.787000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.009000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.163000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.306000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.419000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.526000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.630000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.731000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.839000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:17.951000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.097000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.230000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.364000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.365000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.494000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.615000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.742000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:18.882000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.000000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.113000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.215000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.322000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.437000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.542000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.654000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.800000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:19.926000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.055000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.056000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.185000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.304000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.422000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.550000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.660000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.770000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.876000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:20.982000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.200000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.328000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.463000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.588000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.716000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.717000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.850000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:21.978000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.089000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.201000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.310000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.421000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.523000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.630000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.739000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.847000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:22.961000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:23.102000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:23.233000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:23.362000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:23.492000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:23.613000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:23.719000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:23.897000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.052000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.169000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.273000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.377000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.492000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.609000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.739000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.865000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.992000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:24.993000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.121000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.240000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.342000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.451000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.595000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.704000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.808000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:25.923000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:26.093000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:26.245000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:26.365000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:26.515000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:26.654000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:26.795000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:26.933000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.058000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.171000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.299000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.414000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.532000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.635000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.737000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.842000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:27.954000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.090000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.220000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.348000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.349000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.498000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.625000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.735000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
2020-03-25T17:41:28.847000000Z,43,46,2,0,0,3,10320,10320,10320,10200,10320,10320,25,25,25,29,28,28,206,169,7,18.29999924,384.2000122
