timestamp,Alabama-Total_Nonfarm,Alabama-Total_Private,Alabama-Goods_Producing,Alabama-Service_Providing,Alabama-Manufacturing,Alabama-Trade|Transportation|Utilities,Alabama-Wholesale_Trade,Alabama-Retail_Trade,Alabama-Transportation|Warehousing|Utilities,Alabama-Financial_Activities,Alabama-Professional_and_Business_Services,Alabama-Education|Health_Services,Alabama-Leisure_and_Hospitality,Alabama-Other_Services,Alabama-Government,Alaska-Total_Nonfarm,Alaska-Total_Private,Alaska-Goods_Producing,Alaska-Service_Providing,Alaska-Manufacturing,Alaska-Trade|Transportation|Utilities,Alaska-Wholesale_Trade,Alaska-Retail_Trade,Alaska-Transportation|Warehousing|Utilities,Alaska-Financial_Activities,Alaska-Professional_and_Business_Services,Alaska-Education|Health_Services,Alaska-Leisure_and_Hospitality,Alaska-Other_Services,Alaska-Government,Arizona-Total_Nonfarm,Arizona-Total_Private,Arizona-Goods_Producing,Arizona-Service_Providing,Arizona-Manufacturing,Arizona-Trade|Transportation|Utilities,Arizona-Wholesale_Trade,Arizona-Retail_Trade,Arizona-Transportation|Warehousing|Utilities,Arizona-Financial_Activities,Arizona-Professional_and_Business_Services,Arizona-Education|Health_Services,Arizona-Leisure_and_Hospitality,Arizona-Other_Services,Arizona-Government,Arkansas-Total_Nonfarm,Arkansas-Total_Private,Arkansas-Goods_Producing,Arkansas-Service_Providing,Arkansas-Manufacturing,Arkansas-Trade|Transportation|Utilities,Arkansas-Wholesale_Trade,Arkansas-Retail_Trade,Arkansas-Transportation|Warehousing|Utilities,Arkansas-Financial_Activities,Arkansas-Professional_and_Business_Services,Arkansas-Education|Health_Services,Arkansas-Leisure_and_Hospitality,Arkansas-Other_Services,Arkansas-Government,California-Total_Nonfarm,California-Total_Private,California-Goods_Producing,California-Service_Providing,California-Manufacturing,California-Trade|Transportation|Utilities,California-Wholesale_Trade,California-Retail_Trade,California-Transportation|Warehousing|Utilities,California-Financial_Activities,California-Professional_and_Business_Services,California-Education|Health_Services,California-Leisure_and_Hospitality,California-Other_Services,California-Government,Colorado-Total_Nonfarm,Colorado-Total_Private,Colorado-Goods_Producing,Colorado-Service_Providing,Colorado-Manufacturing,Colorado-Trade|Transportation|Utilities,Colorado-Wholesale_Trade,Colorado-Retail_Trade,Colorado-Transportation|Warehousing|Utilities,Colorado-Financial_Activities,Colorado-Professional_and_Business_Services,Colorado-Education|Health_Services,Colorado-Leisure_and_Hospitality,Colorado-Other_Services,Colorado-Government,Connecticut-Total_Nonfarm,Connecticut-Total_Private,Connecticut-Goods_Producing,Connecticut-Service_Providing,Connecticut-Manufacturing,Connecticut-Trade|Transportation|Utilities,Connecticut-Wholesale_Trade,Connecticut-Retail_Trade,Connecticut-Transportation|Warehousing|Utilities,Connecticut-Financial_Activities,Connecticut-Professional_and_Business_Services,Connecticut-Education|Health_Services,Connecticut-Leisure_and_Hospitality,Connecticut-Other_Services,Connecticut-Government,Delaware-Total_Nonfarm,Delaware-Total_Private,Delaware-Goods_Producing,Delaware-Service_Providing,Delaware-Manufacturing,Delaware-Trade|Transportation|Utilities,Delaware-Wholesale_Trade,Delaware-Retail_Trade,Delaware-Transportation|Warehousing|Utilities,Delaware-Financial_Activities,Delaware-Professional_and_Business_Services,Delaware-Education|Health_Services,Delaware-Leisure_and_Hospitality,Delaware-Other_Services,Delaware-Government,District_of_Columbia-Total_Nonfarm,District_of_Columbia-Total_Private,District_of_Columbia-Goods_Producing,District_of_Columbia-Service_Providing,District_of_Columbia-Manufacturing,District_of_Columbia-Trade|Transportation|Utilities,District_of_Columbia-Wholesale_Trade,District_of_Columbia-Retail_Trade,District_of_Columbia-Transportation|Warehousing|Utilities,District_of_Columbia-Financial_Activities,District_of_Columbia-Professional_and_Business_Services,District_of_Columbia-Education|Health_Services,District_of_Columbia-Leisure_and_Hospitality,District_of_Columbia-Other_Services,District_of_Columbia-Government,Florida-Total_Nonfarm,Florida-Total_Private,Florida-Goods_Producing,Florida-Service_Providing,Florida-Manufacturing,Florida-Trade|Transportation|Utilities,Florida-Wholesale_Trade,Florida-Retail_Trade,Florida-Transportation|Warehousing|Utilities,Florida-Financial_Activities,Florida-Professional_and_Business_Services,Florida-Education|Health_Services,Florida-Leisure_and_Hospitality,Florida-Other_Services,Florida-Government,Georgia-Total_Nonfarm,Georgia-Total_Private,Georgia-Goods_Producing,Georgia-Service_Providing,Georgia-Manufacturing,Georgia-Trade|Transportation|Utilities,Georgia-Wholesale_Trade,Georgia-Retail_Trade,Georgia-Transportation|Warehousing|Utilities,Georgia-Financial_Activities,Georgia-Professional_and_Business_Services,Georgia-Education|Health_Services,Georgia-Leisure_and_Hospitality,Georgia-Other_Services,Georgia-Government,Hawaii-Total_Nonfarm,Hawaii-Total_Private,Hawaii-Goods_Producing,Hawaii-Service_Providing,Hawaii-Manufacturing,Hawaii-Trade|Transportation|Utilities,Hawaii-Wholesale_Trade,Hawaii-Retail_Trade,Hawaii-Transportation|Warehousing|Utilities,Hawaii-Financial_Activities,Hawaii-Professional_and_Business_Services,Hawaii-Education|Health_Services,Hawaii-Leisure_and_Hospitality,Hawaii-Other_Services,Hawaii-Government,Idaho-Total_Nonfarm,Idaho-Total_Private,Idaho-Goods_Producing,Idaho-Service_Providing,Idaho-Manufacturing,Idaho-Trade|Transportation|Utilities,Idaho-Wholesale_Trade,Idaho-Retail_Trade,Idaho-Transportation|Warehousing|Utilities,Idaho-Financial_Activities,Idaho-Professional_and_Business_Services,Idaho-Education|Health_Services,Idaho-Leisure_and_Hospitality,Idaho-Other_Services,Idaho-Government,Illinois-Total_Nonfarm,Illinois-Total_Private,Illinois-Goods_Producing,Illinois-Service_Providing,Illinois-Manufacturing,Illinois-Trade|Transportation|Utilities,Illinois-Wholesale_Trade,Illinois-Retail_Trade,Illinois-Transportation|Warehousing|Utilities,Illinois-Financial_Activities,Illinois-Professional_and_Business_Services,Illinois-Education|Health_Services,Illinois-Leisure_and_Hospitality,Illinois-Other_Services,Illinois-Government,Indiana-Total_Nonfarm,Indiana-Total_Private,Indiana-Goods_Producing,Indiana-Service_Providing,Indiana-Manufacturing,Indiana-Trade|Transportation|Utilities,Indiana-Wholesale_Trade,Indiana-Retail_Trade,Indiana-Transportation|Warehousing|Utilities,Indiana-Financial_Activities,Indiana-Professional_and_Business_Services,Indiana-Education|Health_Services,Indiana-Leisure_and_Hospitality,Indiana-Other_Services,Indiana-Government,Iowa-Total_Nonfarm,Iowa-Total_Private,Iowa-Goods_Producing,Iowa-Service_Providing,Iowa-Manufacturing,Iowa-Trade|Transportation|Utilities,Iowa-Wholesale_Trade,Iowa-Retail_Trade,Iowa-Transportation|Warehousing|Utilities,Iowa-Financial_Activities,Iowa-Professional_and_Business_Services,Iowa-Education|Health_Services,Iowa-Leisure_and_Hospitality,Iowa-Other_Services,Iowa-Government,Kansas-Total_Nonfarm,Kansas-Total_Private,Kansas-Goods_Producing,Kansas-Service_Providing,Kansas-Manufacturing,Kansas-Trade|Transportation|Utilities,Kansas-Wholesale_Trade,Kansas-Retail_Trade,Kansas-Transportation|Warehousing|Utilities,Kansas-Financial_Activities,Kansas-Professional_and_Business_Services,Kansas-Education|Health_Services,Kansas-Leisure_and_Hospitality,Kansas-Other_Services,Kansas-Government,Kentucky-Total_Nonfarm,Kentucky-Total_Private,Kentucky-Goods_Producing,Kentucky-Service_Providing,Kentucky-Manufacturing,Kentucky-Trade|Transportation|Utilities,Kentucky-Wholesale_Trade,Kentucky-Retail_Trade,Kentucky-Transportation|Warehousing|Utilities,Kentucky-Financial_Activities,Kentucky-Professional_and_Business_Services,Kentucky-Education|Health_Services,Kentucky-Leisure_and_Hospitality,Kentucky-Other_Services,Kentucky-Government,Louisiana-Total_Nonfarm,Louisiana-Total_Private,Louisiana-Goods_Producing,Louisiana-Service_Providing,Louisiana-Manufacturing,Louisiana-Trade|Transportation|Utilities,Louisiana-Wholesale_Trade,Louisiana-Retail_Trade,Louisiana-Transportation|Warehousing|Utilities,Louisiana-Financial_Activities,Louisiana-Professional_and_Business_Services,Louisiana-Education|Health_Services,Louisiana-Leisure_and_Hospitality,Louisiana-Other_Services,Louisiana-Government,Maine-Total_Nonfarm,Maine-Total_Private,Maine-Goods_Producing,Maine-Service_Providing,Maine-Manufacturing,Maine-Trade|Transportation|Utilities,Maine-Wholesale_Trade,Maine-Retail_Trade,Maine-Transportation|Warehousing|Utilities,Maine-Financial_Activities,Maine-Professional_and_Business_Services,Maine-Education|Health_Services,Maine-Leisure_and_Hospitality,Maine-Other_Services,Maine-Government,Maryland-Total_Nonfarm,Maryland-Total_Private,Maryland-Goods_Producing,Maryland-Service_Providing,Maryland-Manufacturing,Maryland-Trade|Transportation|Utilities,Maryland-Wholesale_Trade,Maryland-Retail_Trade,Maryland-Transportation|Warehousing|Utilities,Maryland-Financial_Activities,Maryland-Professional_and_Business_Services,Maryland-Education|Health_Services,Maryland-Leisure_and_Hospitality,Maryland-Other_Services,Maryland-Government,Massachusetts-Total_Nonfarm,Massachusetts-Total_Private,Massachusetts-Goods_Producing,Massachusetts-Service_Providing,Massachusetts-Manufacturing,Massachusetts-Trade|Transportation|Utilities,Massachusetts-Wholesale_Trade,Massachusetts-Retail_Trade,Massachusetts-Transportation|Warehousing|Utilities,Massachusetts-Financial_Activities,Massachusetts-Professional_and_Business_Services,Massachusetts-Education|Health_Services,Massachusetts-Leisure_and_Hospitality,Massachusetts-Other_Services,Massachusetts-Government,Michigan-Total_Nonfarm,Michigan-Total_Private,Michigan-Goods_Producing,Michigan-Service_Providing,Michigan-Manufacturing,Michigan-Trade|Transportation|Utilities,Michigan-Wholesale_Trade,Michigan-Retail_Trade,Michigan-Transportation|Warehousing|Utilities,Michigan-Financial_Activities,Michigan-Professional_and_Business_Services,Michigan-Education|Health_Services,Michigan-Leisure_and_Hospitality,Michigan-Other_Services,Michigan-Government,Minnesota-Total_Nonfarm,Minnesota-Total_Private,Minnesota-Goods_Producing,Minnesota-Service_Providing,Minnesota-Manufacturing,Minnesota-Trade|Transportation|Utilities,Minnesota-Wholesale_Trade,Minnesota-Retail_Trade,Minnesota-Transportation|Warehousing|Utilities,Minnesota-Financial_Activities,Minnesota-Professional_and_Business_Services,Minnesota-Education|Health_Services,Minnesota-Leisure_and_Hospitality,Minnesota-Other_Services,Minnesota-Government,Mississippi-Total_Nonfarm,Mississippi-Total_Private,Mississippi-Goods_Producing,Mississippi-Service_Providing,Mississippi-Manufacturing,Mississippi-Trade|Transportation|Utilities,Mississippi-Wholesale_Trade,Mississippi-Retail_Trade,Mississippi-Transportation|Warehousing|Utilities,Mississippi-Financial_Activities,Mississippi-Professional_and_Business_Services,Mississippi-Education|Health_Services,Mississippi-Leisure_and_Hospitality,Mississippi-Other_Services,Mississippi-Government,Missouri-Total_Nonfarm,Missouri-Total_Private,Missouri-Goods_Producing,Missouri-Service_Providing,Missouri-Manufacturing,Missouri-Trade|Transportation|Utilities,Missouri-Wholesale_Trade,Missouri-Retail_Trade,Missouri-Transportation|Warehousing|Utilities,Missouri-Financial_Activities,Missouri-Professional_and_Business_Services,Missouri-Education|Health_Services,Missouri-Leisure_and_Hospitality,Missouri-Other_Services,Missouri-Government,Montana-Total_Nonfarm,Montana-Total_Private,Montana-Goods_Producing,Montana-Service_Providing,Montana-Manufacturing,Montana-Trade|Transportation|Utilities,Montana-Wholesale_Trade,Montana-Retail_Trade,Montana-Transportation|Warehousing|Utilities,Montana-Financial_Activities,Montana-Professional_and_Business_Services,Montana-Education|Health_Services,Montana-Leisure_and_Hospitality,Montana-Other_Services,Montana-Government,Nebraska-Total_Nonfarm,Nebraska-Total_Private,Nebraska-Goods_Producing,Nebraska-Service_Providing,Nebraska-Manufacturing,Nebraska-Trade|Transportation|Utilities,Nebraska-Wholesale_Trade,Nebraska-Retail_Trade,Nebraska-Transportation|Warehousing|Utilities,Nebraska-Financial_Activities,Nebraska-Professional_and_Business_Services,Nebraska-Education|Health_Services,Nebraska-Leisure_and_Hospitality,Nebraska-Other_Services,Nebraska-Government,Nevada-Total_Nonfarm,Nevada-Total_Private,Nevada-Goods_Producing,Nevada-Service_Providing,Nevada-Manufacturing,Nevada-Trade|Transportation|Utilities,Nevada-Wholesale_Trade,Nevada-Retail_Trade,Nevada-Transportation|Warehousing|Utilities,Nevada-Financial_Activities,Nevada-Professional_and_Business_Services,Nevada-Education|Health_Services,Nevada-Leisure_and_Hospitality,Nevada-Other_Services,Nevada-Government,New_Hampshire-Total_Nonfarm,New_Hampshire-Total_Private,New_Hampshire-Goods_Producing,New_Hampshire-Service_Providing,New_Hampshire-Manufacturing,New_Hampshire-Trade|Transportation|Utilities,New_Hampshire-Wholesale_Trade,New_Hampshire-Retail_Trade,New_Hampshire-Transportation|Warehousing|Utilities,New_Hampshire-Financial_Activities,New_Hampshire-Professional_and_Business_Services,New_Hampshire-Education|Health_Services,New_Hampshire-Leisure_and_Hospitality,New_Hampshire-Other_Services,New_Hampshire-Government,New_Jersey-Total_Nonfarm,New_Jersey-Total_Private,New_Jersey-Goods_Producing,New_Jersey-Service_Providing,New_Jersey-Manufacturing,New_Jersey-Trade|Transportation|Utilities,New_Jersey-Wholesale_Trade,New_Jersey-Retail_Trade,New_Jersey-Transportation|Warehousing|Utilities,New_Jersey-Financial_Activities,New_Jersey-Professional_and_Business_Services,New_Jersey-Education|Health_Services,New_Jersey-Leisure_and_Hospitality,New_Jersey-Other_Services,New_Jersey-Government,New_Mexico-Total_Nonfarm,New_Mexico-Total_Private,New_Mexico-Goods_Producing,New_Mexico-Service_Providing,New_Mexico-Manufacturing,New_Mexico-Trade|Transportation|Utilities,New_Mexico-Wholesale_Trade,New_Mexico-Retail_Trade,New_Mexico-Transportation|Warehousing|Utilities,New_Mexico-Financial_Activities,New_Mexico-Professional_and_Business_Services,New_Mexico-Education|Health_Services,New_Mexico-Leisure_and_Hospitality,New_Mexico-Other_Services,New_Mexico-Government,New_York-Total_Nonfarm,New_York-Total_Private,New_York-Goods_Producing,New_York-Service_Providing,New_York-Manufacturing,New_York-Trade|Transportation|Utilities,New_York-Wholesale_Trade,New_York-Retail_Trade,New_York-Transportation|Warehousing|Utilities,New_York-Financial_Activities,New_York-Professional_and_Business_Services,New_York-Education|Health_Services,New_York-Leisure_and_Hospitality,New_York-Other_Services,New_York-Government,North_Carolina-Total_Nonfarm,North_Carolina-Total_Private,North_Carolina-Goods_Producing,North_Carolina-Service_Providing,North_Carolina-Manufacturing,North_Carolina-Trade|Transportation|Utilities,North_Carolina-Wholesale_Trade,North_Carolina-Retail_Trade,North_Carolina-Transportation|Warehousing|Utilities,North_Carolina-Financial_Activities,North_Carolina-Professional_and_Business_Services,North_Carolina-Education|Health_Services,North_Carolina-Leisure_and_Hospitality,North_Carolina-Other_Services,North_Carolina-Government,North_Dakota-Total_Nonfarm,North_Dakota-Total_Private,North_Dakota-Goods_Producing,North_Dakota-Service_Providing,North_Dakota-Manufacturing,North_Dakota-Trade|Transportation|Utilities,North_Dakota-Wholesale_Trade,North_Dakota-Retail_Trade,North_Dakota-Transportation|Warehousing|Utilities,North_Dakota-Financial_Activities,North_Dakota-Professional_and_Business_Services,North_Dakota-Education|Health_Services,North_Dakota-Leisure_and_Hospitality,North_Dakota-Other_Services,North_Dakota-Government,Ohio-Total_Nonfarm,Ohio-Total_Private,Ohio-Goods_Producing,Ohio-Service_Providing,Ohio-Manufacturing,Ohio-Trade|Transportation|Utilities,Ohio-Wholesale_Trade,Ohio-Retail_Trade,Ohio-Transportation|Warehousing|Utilities,Ohio-Financial_Activities,Ohio-Professional_and_Business_Services,Ohio-Education|Health_Services,Ohio-Leisure_and_Hospitality,Ohio-Other_Services,Ohio-Government,Oklahoma-Total_Nonfarm,Oklahoma-Total_Private,Oklahoma-Goods_Producing,Oklahoma-Service_Providing,Oklahoma-Manufacturing,Oklahoma-Trade|Transportation|Utilities,Oklahoma-Wholesale_Trade,Oklahoma-Retail_Trade,Oklahoma-Transportation|Warehousing|Utilities,Oklahoma-Financial_Activities,Oklahoma-Professional_and_Business_Services,Oklahoma-Education|Health_Services,Oklahoma-Leisure_and_Hospitality,Oklahoma-Other_Services,Oklahoma-Government,Oregon-Total_Nonfarm,Oregon-Total_Private,Oregon-Goods_Producing,Oregon-Service_Providing,Oregon-Manufacturing,Oregon-Trade|Transportation|Utilities,Oregon-Wholesale_Trade,Oregon-Retail_Trade,Oregon-Transportation|Warehousing|Utilities,Oregon-Financial_Activities,Oregon-Professional_and_Business_Services,Oregon-Education|Health_Services,Oregon-Leisure_and_Hospitality,Oregon-Other_Services,Oregon-Government,Pennsylvania-Total_Nonfarm,Pennsylvania-Total_Private,Pennsylvania-Goods_Producing,Pennsylvania-Service_Providing,Pennsylvania-Manufacturing,Pennsylvania-Trade|Transportation|Utilities,Pennsylvania-Wholesale_Trade,Pennsylvania-Retail_Trade,Pennsylvania-Transportation|Warehousing|Utilities,Pennsylvania-Financial_Activities,Pennsylvania-Professional_and_Business_Services,Pennsylvania-Education|Health_Services,Pennsylvania-Leisure_and_Hospitality,Pennsylvania-Other_Services,Pennsylvania-Government,Rhode_Island-Total_Nonfarm,Rhode_Island-Total_Private,Rhode_Island-Goods_Producing,Rhode_Island-Service_Providing,Rhode_Island-Manufacturing,Rhode_Island-Trade|Transportation|Utilities,Rhode_Island-Wholesale_Trade,Rhode_Island-Retail_Trade,Rhode_Island-Transportation|Warehousing|Utilities,Rhode_Island-Financial_Activities,Rhode_Island-Professional_and_Business_Services,Rhode_Island-Education|Health_Services,Rhode_Island-Leisure_and_Hospitality,Rhode_Island-Other_Services,Rhode_Island-Government,South_Carolina-Total_Nonfarm,South_Carolina-Total_Private,South_Carolina-Goods_Producing,South_Carolina-Service_Providing,South_Carolina-Manufacturing,South_Carolina-Trade|Transportation|Utilities,South_Carolina-Wholesale_Trade,South_Carolina-Retail_Trade,South_Carolina-Transportation|Warehousing|Utilities,South_Carolina-Financial_Activities,South_Carolina-Professional_and_Business_Services,South_Carolina-Education|Health_Services,South_Carolina-Leisure_and_Hospitality,South_Carolina-Other_Services,South_Carolina-Government,South_Dakota-Total_Nonfarm,South_Dakota-Total_Private,South_Dakota-Goods_Producing,South_Dakota-Service_Providing,South_Dakota-Manufacturing,South_Dakota-Trade|Transportation|Utilities,South_Dakota-Wholesale_Trade,South_Dakota-Retail_Trade,South_Dakota-Transportation|Warehousing|Utilities,South_Dakota-Financial_Activities,South_Dakota-Professional_and_Business_Services,South_Dakota-Education|Health_Services,South_Dakota-Leisure_and_Hospitality,South_Dakota-Other_Services,South_Dakota-Government,Tennessee-Total_Nonfarm,Tennessee-Total_Private,Tennessee-Goods_Producing,Tennessee-Service_Providing,Tennessee-Manufacturing,Tennessee-Trade|Transportation|Utilities,Tennessee-Wholesale_Trade,Tennessee-Retail_Trade,Tennessee-Transportation|Warehousing|Utilities,Tennessee-Financial_Activities,Tennessee-Professional_and_Business_Services,Tennessee-Education|Health_Services,Tennessee-Leisure_and_Hospitality,Tennessee-Other_Services,Tennessee-Government,Texas-Total_Nonfarm,Texas-Total_Private,Texas-Goods_Producing,Texas-Service_Providing,Texas-Manufacturing,Texas-Trade|Transportation|Utilities,Texas-Wholesale_Trade,Texas-Retail_Trade,Texas-Transportation|Warehousing|Utilities,Texas-Financial_Activities,Texas-Professional_and_Business_Services,Texas-Education|Health_Services,Texas-Leisure_and_Hospitality,Texas-Other_Services,Texas-Government,Utah-Total_Nonfarm,Utah-Total_Private,Utah-Goods_Producing,Utah-Service_Providing,Utah-Manufacturing,Utah-Trade|Transportation|Utilities,Utah-Wholesale_Trade,Utah-Retail_Trade,Utah-Transportation|Warehousing|Utilities,Utah-Financial_Activities,Utah-Professional_and_Business_Services,Utah-Education|Health_Services,Utah-Leisure_and_Hospitality,Utah-Other_Services,Utah-Government,Vermont-Total_Nonfarm,Vermont-Total_Private,Vermont-Goods_Producing,Vermont-Service_Providing,Vermont-Manufacturing,Vermont-Trade|Transportation|Utilities,Vermont-Wholesale_Trade,Vermont-Retail_Trade,Vermont-Transportation|Warehousing|Utilities,Vermont-Financial_Activities,Vermont-Professional_and_Business_Services,Vermont-Education|Health_Services,Vermont-Leisure_and_Hospitality,Vermont-Other_Services,Vermont-Government,Virginia-Total_Nonfarm,Virginia-Total_Private,Virginia-Goods_Producing,Virginia-Service_Providing,Virginia-Manufacturing,Virginia-Trade|Transportation|Utilities,Virginia-Wholesale_Trade,Virginia-Retail_Trade,Virginia-Transportation|Warehousing|Utilities,Virginia-Financial_Activities,Virginia-Professional_and_Business_Services,Virginia-Education|Health_Services,Virginia-Leisure_and_Hospitality,Virginia-Other_Services,Virginia-Government,Washington-Total_Nonfarm,Washington-Total_Private,Washington-Goods_Producing,Washington-Service_Providing,Washington-Manufacturing,Washington-Trade|Transportation|Utilities,Washington-Wholesale_Trade,Washington-Retail_Trade,Washington-Transportation|Warehousing|Utilities,Washington-Financial_Activities,Washington-Professional_and_Business_Services,Washington-Education|Health_Services,Washington-Leisure_and_Hospitality,Washington-Other_Services,Washington-Government,West_Virginia-Total_Nonfarm,West_Virginia-Total_Private,West_Virginia-Goods_Producing,West_Virginia-Service_Providing,West_Virginia-Manufacturing,West_Virginia-Trade|Transportation|Utilities,West_Virginia-Wholesale_Trade,West_Virginia-Retail_Trade,West_Virginia-Transportation|Warehousing|Utilities,West_Virginia-Financial_Activities,West_Virginia-Professional_and_Business_Services,West_Virginia-Education|Health_Services,West_Virginia-Leisure_and_Hospitality,West_Virginia-Other_Services,West_Virginia-Government,Wisconsin-Total_Nonfarm,Wisconsin-Total_Private,Wisconsin-Goods_Producing,Wisconsin-Service_Providing,Wisconsin-Manufacturing,Wisconsin-Trade|Transportation|Utilities,Wisconsin-Wholesale_Trade,Wisconsin-Retail_Trade,Wisconsin-Transportation|Warehousing|Utilities,Wisconsin-Financial_Activities,Wisconsin-Professional_and_Business_Services,Wisconsin-Education|Health_Services,Wisconsin-Leisure_and_Hospitality,Wisconsin-Other_Services,Wisconsin-Government,Wyoming-Total_Nonfarm,Wyoming-Total_Private,Wyoming-Goods_Producing,Wyoming-Service_Providing,Wyoming-Manufacturing,Wyoming-Trade|Transportation|Utilities,Wyoming-Wholesale_Trade,Wyoming-Retail_Trade,Wyoming-Transportation|Warehousing|Utilities,Wyoming-Financial_Activities,Wyoming-Professional_and_Business_Services,Wyoming-Education|Health_Services,Wyoming-Leisure_and_Hospitality,Wyoming-Other_Services,Wyoming-Government
Feb 1999,0,0,0.0012557555462535913,0,0.003910614525139602,0,0,0,0,0,0,0,0,0,0,0.0054132082280765065,0.007349338559529643,0.0472440944881889,0,0.06766917293233071,0,0,0,0,0.008695652173913012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045787545787543185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015974440894568917,0,0,0,0,0,0,0,0.000546268982847154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014326647564471137,0,0,0,0,0,0,0,0,0.0029702970297028953,0,0.003725165562913931,0,0.006144393241167522,0,0,0.0007142857142856737,0.000943841434638927,0,0,0,0,0,0,0,0,0.00680272108843531,0,0,0.0020120724346075316,0,0,0,0,0,0,0.005504587155963251,0,0,0,0,0,0,0,0.005882352941176554,0,0,0,0.006009615384615384,0.002403846153846188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002903811252268644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009407337723425074,0.0064102564102563875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007850173825276794,0,0,0,0,0,0,0,0,0,0.002082822837539735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003228931223764934,0,0.0070806100217865545,0,0,0,0,0,0,0.0025188916876575265,0,0,0,0,0.0004840271055178815,0,0.004846526655896677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032733224222585614,0,0,0.0005166623611469611,0,0.002182453077258839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010427528675703264,0,0,0,0,0,0,0,0,0.016021361815754188,0,0,0,0,0,0,0,0,0,0,0.002981366459627301,0,0,0,0,0,0,0,0,0,0,0,0,0.0027744381762693057,0,0.00351314596554853,0,0,0,0.015969581749049385,0,0,0,0,0,0,0,0,0,0,0.003029537995455664,0,0,0,0,0,0,0.0013123359580051747,0,0,0,0,0,0.003314550878355983,0,0.0029812606473594064,0,0,0,0,0,0,0.0029821073558649242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028728752693320293,0,0,0,0,0.004444444444444508,0,0,0,0,0,0,0,0,0,0.0012330456226881446,0,0,0,0,0,0.003072196620583688,0,0.010978956999085113,0,0,0.0056179775280898875,0,0,0,0,0,0,0.0006688963210701961,0,0,0,0,0,0,0,0,0,0,0,0.0008605851979345465,0,0,0.0023659305993690627,0,0.0039331366764994245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026017029328286798,0,0,0,0,0,0,0,0,0,0,0.0009669843901091939,0.0001833180568286393,0.004081632653061282,0.00047930979389689763,0,0,0.004444444444444508,0,0.00429184549356214,0.0029154518950437734,0,0,0,0,0.0033632286995515376,0,0,0,0,0.0036031398790373884,0,0.001093194861984242,0,0,0,0,0,0,0,0,0,0,0.0018632931254290255,0,0.004072801323660343,0,0,0,0,0,0,0,0,0,0,0.0015581177937052041,0.0003993610223641945,0.002415458937198102,0.00143112701252228,0,0.0013812154696131811,0,0,0.0075757575757576835,0,0,0,0.006993006993006968,0,0.005673758865248308,0,0,0,0,0.002332588200991217,0,0,0,0,0,0,0,0,0,0,0,0,0.001839587932303164,0,0,0,0,0,0.00202839756592295,0,0,0,0,0,0,0,0,0.001575795776867318,0,0.0004442470013327158,0,0.002751031636863863,0,0,0.0010482180293500452,0,0.0006093845216331159,0,0,0.0003698224852071847,0,0,0,0,0,0,0,0,0,0.015214797136038254,0,0,0,0,0.0005599888002241228,0,0,0,0,0,0,0.0064102564102563875,0,0,0,0,0,0,0,0.009538950715421327,0,0,0.003270824247710423,0,0.005322294500295717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395256916996039,0,0,0,0,0,0,0,0,0.0007996801279488887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011171104077453411,0,0,0,0,0,0,0.0007221706386052259,0,0,0,0,0,0,0,0,0.0028222013170272546,0.002652519893899053,0.0031323414252152817,0.0021186440677964896,0,0,0,0,0,0,0,0,0,0,0.002232142857142889,0,0,0,0,0,0.004901960784313796,0,0,0,0,0,0,0,0,0.001353546291283162,0,0,0,0,0,0,0,0,0,0,0,0,0.0023524799059007812,0,0.003138373751783232,0,0.002521008403361321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004132231404958737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038232795242141276,0,0,0,0.003785011355034065,0,0.0005837711617045786,0.002341920374707127,0,0.009803921568627591,0.002183406113537149,0,0,0.00909090909090906,0,0,0.011494252873563383,0,0,0
