timestamp,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastDayAvg,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastWeekAvg,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastWeekMax,10.150.3.100.443-SystemAggregateCUPS-IoCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-IoCupsLastWeekMax,10.150.3.100.443-SystemAggregateCUPS-MemCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-MemCupsLastWeekMax,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastDayAvg,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastWeekAvg,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastWeekMax,10.150.3.100.443-FAN1A-CurrentReading,10.150.3.100.443-FAN1B-CurrentReading,10.150.3.100.443-FAN2A-CurrentReading,10.150.3.100.443-FAN2B-CurrentReading,10.150.3.100.443-FAN3A-CurrentReading,10.150.3.100.443-FAN3B-CurrentReading,10.150.3.100.443-FAN4A-CurrentReading,10.150.3.100.443-FAN4B-CurrentReading,10.150.3.100.443-PS1Status-InputVoltage,10.150.3.100.443-PS2Status-InputVoltage,10.150.3.100.443-PS1Voltage1-CurrentReading,10.150.3.100.443-PS2Voltage2-CurrentReading,10.150.3.100.443-CPU1Temp-CurrentReading,10.150.3.100.443-CPU2Temp-CurrentReading,10.150.3.100.443-InletTemp-CurrentReading
2019-07-13T02:39:00.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,208,208,208,210,35,35,21
2019-07-13T02:39:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7740,9460,7740,9460,7740,208,210,208,208,35,35,21
2019-07-13T02:40:00.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,210,208,210,210,35,35,21
2019-07-13T02:40:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:41:00.014000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,208,210,208,208,35,35,21
2019-07-13T02:41:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,210,208,208,35,35,21
2019-07-13T02:42:00.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,210,35,35,21
2019-07-13T02:42:30.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,208,35,35,21
2019-07-13T02:43:00.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,208,35,35,21
2019-07-13T02:43:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:44:00.017000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:44:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:45:00.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:45:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:46:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:46:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,208,210,208,35,35,21
2019-07-13T02:47:00.004000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:47:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9374,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:48:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,208,208,210,35,35,21
2019-07-13T02:48:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9374,7654,9460,7568,9460,7654,208,210,208,208,35,35,21
2019-07-13T02:49:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:49:30.004000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:50:00.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:50:30.004000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:51:00.001000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,210,208,210,35,35,21
2019-07-13T02:51:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,210,208,210,35,35,21
2019-07-13T02:52:00.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:52:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:53:00.014000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:53:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:54:00.014000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:54:30.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,210,208,210,35,35,21
2019-07-13T02:55:00.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7740,9460,7740,9460,7740,9460,7740,208,210,208,208,35,35,21
2019-07-13T02:55:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:56:00.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9374,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:56:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9374,7654,9460,7654,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:57:00.014000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9374,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T02:57:30.012000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9374,7654,9460,7568,9460,7654,210,208,210,210,35,35,21
2019-07-13T02:58:00.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:58:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:59:00.014000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T02:59:30.004000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,210,35,35,21
2019-07-13T03:00:00.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,210,35,35,21
2019-07-13T03:00:30.002000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,210,35,35,21
2019-07-13T03:01:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:01:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:02:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:02:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:03:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,22
2019-07-13T03:03:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:04:00.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,35,22
2019-07-13T03:04:30.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,36,22
2019-07-13T03:05:00.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,35,21
2019-07-13T03:05:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:06:00.002000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:06:30.012000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:07:00.002000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:08:00.014000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:08:30.004000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9546,7654,9460,7740,9546,7654,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:09:00.015000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:09:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:10:00.002000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:10:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:11:00.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:11:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:12:00.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:12:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:13:00.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:13:30.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:14:00.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:14:30.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:15:00.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:15:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:16:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:16:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:17:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:17:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:18:00.017000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:18:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:19:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:19:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:20:00.015000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:20:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:21:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:21:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:22:00.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:22:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:23:00.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,210,208,210,35,35,21
2019-07-13T03:23:30.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,210,208,210,35,35,21
2019-07-13T03:24:00.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9546,7740,9460,7740,9546,7740,9460,7740,210,208,210,208,35,35,21
2019-07-13T03:24:30.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7740,9460,7740,9460,7740,9460,7740,208,208,208,208,35,35,21
2019-07-13T03:25:00.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T03:25:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7740,9460,7740,9460,7740,210,210,210,210,35,35,21
2019-07-13T03:26:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:26:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:27:00.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:27:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:28:00.015000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:28:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:29:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:29:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:30:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9546,7654,9460,7740,9546,7654,9460,7740,210,210,210,210,35,35,21
2019-07-13T03:31:00.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,34,21
2019-07-13T03:31:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,35,34,21
2019-07-13T03:32:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:32:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,208,35,35,21
2019-07-13T03:33:00.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,208,210,208,208,35,35,21
2019-07-13T03:33:30.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T03:34:00.002000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,208,210,210,35,35,21
2019-07-13T03:34:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:35:00.015000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,208,210,210,35,35,21
2019-07-13T03:35:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:36:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:36:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7654,9460,7654,208,210,208,208,35,35,21
2019-07-13T03:37:00.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T03:37:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T03:38:00.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T03:39:00.017000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,208,208,208,208,35,35,21
2019-07-13T03:39:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,208,208,210,35,35,21
2019-07-13T03:40:00.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,210,208,208,35,35,21
2019-07-13T03:40:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,208,210,208,208,35,35,21
2019-07-13T03:41:00.003000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,208,210,210,35,35,21
2019-07-13T03:41:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,208,210,208,208,35,35,21
2019-07-13T03:42:00.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7568,9460,7654,210,208,210,210,35,35,22
2019-07-13T03:42:30.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,22
2019-07-13T03:43:00.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:43:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:44:00.001000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:44:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:45:00.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:45:30.011000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:46:00.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:46:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:47:00.015000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,208,35,35,21
2019-07-13T03:47:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,208,210,208,210,35,35,21
2019-07-13T03:48:00.017000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:48:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,208,35,35,21
2019-07-13T03:49:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7654,9460,7654,9460,7654,210,208,210,210,35,35,21
2019-07-13T03:49:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:50:00.002000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:50:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7740,9546,7740,9460,7740,210,210,210,210,35,35,21
2019-07-13T03:51:00.012000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9460,7654,9460,7740,9546,7740,9460,7740,210,210,210,210,35,35,21
2019-07-13T03:52:30.004000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:53:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:53:30.004000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:54:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:54:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:55:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:56:00.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:56:30.010000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:57:00.006000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:57:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:58:00.013000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:58:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7568,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:59:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T03:59:30.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T04:00:00.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T04:00:30.009000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T04:01:00.016000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T04:01:30.005000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T04:02:00.007000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9374,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T04:02:30.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
2019-07-13T04:03:00.008000000Z,4,98,3,98,9,9,70,70,5,99,2,99,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,35,35,21
