"time","CPU2_Temp | cpu-23-1","CPU2_Temp | cpu-23-10","CPU2_Temp | cpu-23-11","CPU2_Temp | cpu-23-12","CPU2_Temp | cpu-23-13","CPU2_Temp | cpu-23-14","CPU2_Temp | cpu-23-17","CPU2_Temp | cpu-23-18","CPU2_Temp | cpu-23-19","CPU2_Temp | cpu-23-2","CPU2_Temp | cpu-23-20","CPU2_Temp | cpu-23-21","CPU2_Temp | cpu-23-22","CPU2_Temp | cpu-23-23","CPU2_Temp | cpu-23-24","CPU2_Temp | cpu-23-25","CPU2_Temp | cpu-23-26","CPU2_Temp | cpu-23-27","CPU2_Temp | cpu-23-28","CPU2_Temp | cpu-23-3","CPU2_Temp | cpu-23-30","CPU2_Temp | cpu-23-31","CPU2_Temp | cpu-23-32","CPU2_Temp | cpu-23-33","CPU2_Temp | cpu-23-34","CPU2_Temp | cpu-23-35","CPU2_Temp | cpu-23-36","CPU2_Temp | cpu-23-37","CPU2_Temp | cpu-23-38","CPU2_Temp | cpu-23-39","CPU2_Temp | cpu-23-4","CPU2_Temp | cpu-23-40","CPU2_Temp | cpu-23-41","CPU2_Temp | cpu-23-42","CPU2_Temp | cpu-23-43","CPU2_Temp | cpu-23-44","CPU2_Temp | cpu-23-45","CPU2_Temp | cpu-23-46","CPU2_Temp | cpu-23-47","CPU2_Temp | cpu-23-48","CPU2_Temp | cpu-23-49","CPU2_Temp | cpu-23-5","CPU2_Temp | cpu-23-50","CPU2_Temp | cpu-23-51","CPU2_Temp | cpu-23-52","CPU2_Temp | cpu-23-53","CPU2_Temp | cpu-23-54","CPU2_Temp | cpu-23-55","CPU2_Temp | cpu-23-56","CPU2_Temp | cpu-23-57","CPU2_Temp | cpu-23-58","CPU2_Temp | cpu-23-6","CPU2_Temp | cpu-23-60","CPU2_Temp | cpu-23-7","CPU2_Temp | cpu-23-8","CPU2_Temp | cpu-23-9","CPU2_Temp | cpu-24-1","CPU2_Temp | cpu-24-10","CPU2_Temp | cpu-24-11","CPU2_Temp | cpu-24-12","CPU2_Temp | cpu-24-13","CPU2_Temp | cpu-24-14","CPU2_Temp | cpu-24-15","CPU2_Temp | cpu-24-16","CPU2_Temp | cpu-24-17","CPU2_Temp | cpu-24-18","CPU2_Temp | cpu-24-19","CPU2_Temp | cpu-24-2","CPU2_Temp | cpu-24-20","CPU2_Temp | cpu-24-21","CPU2_Temp | cpu-24-22","CPU2_Temp | cpu-24-23","CPU2_Temp | cpu-24-24","CPU2_Temp | cpu-24-25","CPU2_Temp | cpu-24-26","CPU2_Temp | cpu-24-27","CPU2_Temp | cpu-24-28","CPU2_Temp | cpu-24-29","CPU2_Temp | cpu-24-3","CPU2_Temp | cpu-24-30","CPU2_Temp | cpu-24-31","CPU2_Temp | cpu-24-32","CPU2_Temp | cpu-24-33","CPU2_Temp | cpu-24-34","CPU2_Temp | cpu-24-35","CPU2_Temp | cpu-24-36","CPU2_Temp | cpu-24-37","CPU2_Temp | cpu-24-38","CPU2_Temp | cpu-24-39","CPU2_Temp | cpu-24-4","CPU2_Temp | cpu-24-40","CPU2_Temp | cpu-24-41","CPU2_Temp | cpu-24-42","CPU2_Temp | cpu-24-43","CPU2_Temp | cpu-24-44","CPU2_Temp | cpu-24-45","CPU2_Temp | cpu-24-46","CPU2_Temp | cpu-24-47","CPU2_Temp | cpu-24-48","CPU2_Temp | cpu-24-49","CPU2_Temp | cpu-24-5","CPU2_Temp | cpu-24-50","CPU2_Temp | cpu-24-51","CPU2_Temp | cpu-24-52","CPU2_Temp | cpu-24-53","CPU2_Temp | cpu-24-54","CPU2_Temp | cpu-24-55","CPU2_Temp | cpu-24-56","CPU2_Temp | cpu-24-57","CPU2_Temp | cpu-24-58","CPU2_Temp | cpu-24-59","CPU2_Temp | cpu-24-6","CPU2_Temp | cpu-24-60","CPU2_Temp | cpu-24-7","CPU2_Temp | cpu-24-8","CPU2_Temp | cpu-24-9","CPU2_Temp | cpu-25-1","CPU2_Temp | cpu-25-10","CPU2_Temp | cpu-25-11","CPU2_Temp | cpu-25-12","CPU2_Temp | cpu-25-13","CPU2_Temp | cpu-25-14","CPU2_Temp | cpu-25-15","CPU2_Temp | cpu-25-16","CPU2_Temp | cpu-25-19","CPU2_Temp | cpu-25-2","CPU2_Temp | cpu-25-21","CPU2_Temp | cpu-25-22","CPU2_Temp | cpu-25-23","CPU2_Temp | cpu-25-24","CPU2_Temp | cpu-25-25","CPU2_Temp | cpu-25-26","CPU2_Temp | cpu-25-27","CPU2_Temp | cpu-25-28","CPU2_Temp | cpu-25-29","CPU2_Temp | cpu-25-3","CPU2_Temp | cpu-25-30","CPU2_Temp | cpu-25-31","CPU2_Temp | cpu-25-33","CPU2_Temp | cpu-25-34","CPU2_Temp | cpu-25-35","CPU2_Temp | cpu-25-36","CPU2_Temp | cpu-25-37","CPU2_Temp | cpu-25-38","CPU2_Temp | cpu-25-39","CPU2_Temp | cpu-25-4","CPU2_Temp | cpu-25-40","CPU2_Temp | cpu-25-41","CPU2_Temp | cpu-25-42","CPU2_Temp | cpu-25-43","CPU2_Temp | cpu-25-44","CPU2_Temp | cpu-25-45","CPU2_Temp | cpu-25-46","CPU2_Temp | cpu-25-47","CPU2_Temp | cpu-25-48","CPU2_Temp | cpu-25-49","CPU2_Temp | cpu-25-5","CPU2_Temp | cpu-25-51","CPU2_Temp | cpu-25-52","CPU2_Temp | cpu-25-53","CPU2_Temp | cpu-25-54","CPU2_Temp | cpu-25-55","CPU2_Temp | cpu-25-56","CPU2_Temp | cpu-25-57","CPU2_Temp | cpu-25-58","CPU2_Temp | cpu-25-6","CPU2_Temp | cpu-25-60","CPU2_Temp | cpu-25-7","CPU2_Temp | cpu-25-8","CPU2_Temp | cpu-25-9","CPU2_Temp | cpu-26-1","CPU2_Temp | cpu-26-10","CPU2_Temp | cpu-26-11","CPU2_Temp | cpu-26-12","CPU2_Temp | cpu-26-13","CPU2_Temp | cpu-26-14","CPU2_Temp | cpu-26-15","CPU2_Temp | cpu-26-16","CPU2_Temp | cpu-26-17","CPU2_Temp | cpu-26-18","CPU2_Temp | cpu-26-19","CPU2_Temp | cpu-26-2","CPU2_Temp | cpu-26-20","CPU2_Temp | cpu-26-21","CPU2_Temp | cpu-26-22","CPU2_Temp | cpu-26-23","CPU2_Temp | cpu-26-24","CPU2_Temp | cpu-26-25","CPU2_Temp | cpu-26-26","CPU2_Temp | cpu-26-28","CPU2_Temp | cpu-26-29","CPU2_Temp | cpu-26-3","CPU2_Temp | cpu-26-30","CPU2_Temp | cpu-26-31","CPU2_Temp | cpu-26-32","CPU2_Temp | cpu-26-33","CPU2_Temp | cpu-26-34","CPU2_Temp | cpu-26-35","CPU2_Temp | cpu-26-37","CPU2_Temp | cpu-26-38","CPU2_Temp | cpu-26-39","CPU2_Temp | cpu-26-4","CPU2_Temp | cpu-26-40","CPU2_Temp | cpu-26-41","CPU2_Temp | cpu-26-42","CPU2_Temp | cpu-26-43","CPU2_Temp | cpu-26-44","CPU2_Temp | cpu-26-45","CPU2_Temp | cpu-26-46","CPU2_Temp | cpu-26-47","CPU2_Temp | cpu-26-48","CPU2_Temp | cpu-26-49","CPU2_Temp | cpu-26-5","CPU2_Temp | cpu-26-50","CPU2_Temp | cpu-26-51","CPU2_Temp | cpu-26-52","CPU2_Temp | cpu-26-53","CPU2_Temp | cpu-26-54","CPU2_Temp | cpu-26-55","CPU2_Temp | cpu-26-56","CPU2_Temp | cpu-26-57","CPU2_Temp | cpu-26-58","CPU2_Temp | cpu-26-59","CPU2_Temp | cpu-26-6","CPU2_Temp | cpu-26-60","CPU2_Temp | cpu-26-7","CPU2_Temp | cpu-26-8","CPU2_Temp | cpu-26-9"
2021-08-11 00:10:00,41,51,34.1,51,50,48.6,34.6,34.3,43.2,42.8,34,53.4,57.4,47,48.6,36,36,50.4,48.7,34,49.4,50.4,34,50,38,52.6,47.8,48,50.8,47.6,35,34.1,35,34.3,47,53,37,34,50.9,51.5,52.3,45.8,56,51.2,37.2,36,51.5,34,34.4,53.3,36,35,34,49,52,50,53.8,47.3,46,34,45.3,38,48,48,42,34,48,38,49.2,55,45,36,35.1,53,49,52,50,54,55.8,49,52,51,53.7,54,52.4,52.7,56,49,36.8,36,48,51,49,50,38.5,38,37,37,36,38,48,52.4,42,34,43.3,51,50,51,52,50,51,49.4,51,46,46.6,51.3,52,48,35,35,34,32.2,34,47,35,49,45.3,46,50,49.9,48.5,46,47,47.4,48.4,50,35,45,46.3,49,49,49,49,49,49,48,51,51,54,42,35,35,35,35,34,32,49,33,40.6,47.9,52.4,45.3,46.3,48,49.3,46,48.8,34,34,48,38.3,38,36,33.1,35,36,38,34.3,36.7,33,34,34,34,34,34.6,50.9,48,50,50,49,47,35,49,46.2,52.6,49,48,37,34.3,36,48,34,50,50.4,48,48,48.3,52,50.3,50.4,50,44,38.3,46.7,46.8,49,50,50.2,47,51.7,48,48,50,32.5,42,35,36,33
2021-08-11 00:11:00,41,51,34,51,50,48,34,34,43,42,34,50.8,57.8,46.8,49.8,36,36,49.8,48.5,34,49.5,50,34,49.4,38,52.2,47.8,48,49.9,48,35,34,35,34,47,53,37,34,49.8,51.7,50.9,46.3,52.7,51,37,36,52,34,34,53.9,36,35,34,49,52,50,54.9,48,46,34,51.4,38,48.2,48,44,34,48,37.7,49,54,48,36,35,53,49,52,50,54,56.6,48.8,52,50.7,53,54,52,52,55.4,49,36,36,48,51.4,49,50,39,38,37,37,36,38,48,56.5,38,34,43,51,50,51,52,50,51,48.5,51,46,47,51.5,52,47.1,35,35,34,32,33,46,35,48.7,46,46,50,50,48.3,47.2,46.4,47,48,50,35,45.2,43.7,49,49,49,49,49,49,48,51,51,54.8,42,35,35,35,35,34,32,49,33,38.8,47.7,52,46.6,46.1,48,46,46,49.8,34,34,48,36.5,38,36,33,35,36,38,34,36.1,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,54,49,48,36.7,34,36,48,34,50,50,48,48,48,52,50,50,50,44,39.9,47.7,48.9,49,50,50,47,51,48,47.7,49.3,32,42.9,35,36,33
2021-08-11 00:12:00,41,51,34,50.5,49.9,48.8,34,34,43.8,42,34,50.5,58,45.9,50.4,36,36,49.8,49,34,49.6,50,34,49,37.2,52.7,48,47.9,49.7,48,34.3,34,35,34,46.3,53,37,34,49,50.8,51,49.3,50.7,51,37,36,52.8,34,34,53.7,36,35,34,49,52,50,53.3,48,46,34,54.6,38,50.3,48.8,44.8,34,48.1,37,49,47.3,47.6,34.8,35,53,49,52,50,54,63.2,48,52,50,53,54,52,52,55,49,36,36,48,51.3,49.8,50.3,39.8,38,37,36.1,36,38,48,59.8,44.8,34,43,51,50,51,52,50,51,48.3,51,45.7,47,51,52,47,35,35,34,32,33,46,35,48,46,46,50,49.2,47.4,47.2,47.3,47,48,50,35,45.2,43,49,49,49,49,49,49,48,51,51,54.4,42,35,35,35,35,34,32,49,33,45.7,47,52,46.6,47.7,48.6,46.8,46,49,34,34,48,40.8,38,36,33,35,36,38,34,43,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,53.6,49,47.4,36,34,36,48,34,50,50,48,48,48,52,50,50,50,43.3,35.8,46.2,51,49,50,50,47,51,48,47,49,32,42.3,35,36,33
2021-08-11 00:13:00,41,51,34,50,49,48.3,34,34,43.8,42,34,51.8,58,45.7,50.5,36,36,50.2,48.2,34,49.2,50,34,49,37,53.1,48,47.7,49.9,47.2,34,34,34,34,47,53,37,34,49.4,50.6,51.5,47,50,50.3,37,36,53.7,34,34,53.2,36,35,34,49,52,50,53,48,46,34,48.5,37.6,51,49,44.5,34,51,37,49,44.7,46,34,35,52.8,49,52,50,54,64,48,52,50,53,54,52,52,55,50,36,35.4,48,50.7,49.3,50.9,38.9,38,37,36,36,38,47.6,60,47.2,34,44.2,51,50,50.4,52,50,51,49,51,45.9,46.9,50.9,52,46.9,35,34.2,34,32,33,46,35,48,46,46,50,50,48,47,46.8,46.7,48,50,35,45.4,43,49,49,49,49,48.1,49,47.7,51,51,53.8,42,35,35,35,34.8,34,32,48.9,33,46,47,52,47,47.5,49,48,46,49,34,34,48,45,38,36,33,35,36,37.8,34,43.9,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,53.5,49,47,36,34,36,48,34,50,50,47.9,48,48,52,50,50,50,43,35,46,50,49,50,50,47,51,47.5,47,49,32,42,35,36,33
2021-08-11 00:14:00,41,51,34,49.1,49,48.2,34,34,43.4,42,34,51,58,46.1,48,36,36,50.2,47.5,34,49,50,34,49,37,53.6,46.6,47.3,49,46,34,34,34,34,47,53,37,34,49.8,51.3,52,46.6,50,50.5,37,36,54,34,34,53.6,36,35,34,49,52,50,53,48,46.3,34,37,37,49.3,51.7,45.8,34,49.9,37,48.8,44.8,45.6,34,35,52,49,52,50,54,63,48,52,50,53,53.3,52,52,55,50,36,35,48,50.7,49.8,50,39.3,38,37,36,36,38,48,59.2,48,34,45.4,51,50,50,52,50,51,49,51,46,46,50,52,46,35,34,34,32,33,46,35,48,46,46,50,49.9,47.6,47,47.6,46.6,47.6,50,35,45,42.2,49,48.3,49,49,48,49,47,51,51,52,42,35,35,35,34,34,32,48,32.4,46,46.8,52.4,47.4,46.3,48.8,47,46,48.2,34,34,48,45,38,36,33,35,36,37,34,44,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,53,49,47,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,35,47.3,50,49,50,50,47,51,47,47,49,32,42,35,36,33
2021-08-11 00:15:00,41,51,34,49,49,48.8,34,34,43.3,42,34,52.8,57.6,46.3,48.4,36,36,50.4,47.4,34,49,50,34,49.7,37,52.4,47.2,48.3,49,47,34,34,34,34,46.8,53,37,34,49.8,51.4,52.4,46.6,50,51,37,36,54,34,34,55.2,36,35,33.8,49,52,50,53.2,48.4,47.6,34,45.1,47,46.8,54,45,34,47.7,37,48,49.1,44,34,35,52,49,52,50,54,58,48,52,50,53,53,52,52,55,52,36,35.6,48,51.3,48,50.5,40.2,38,37,36,36,38,48.4,54.9,48,34,46,51,50,50,52,50,50.1,49,51,45.6,46,50.8,52,46,35,34,34,32,33,46,35,48,46,46,50,49.7,48.7,47,46,47.3,49,50,35,45,44,49,48,49,49,48,49,47,51,51,53.8,42,35,35,34.8,34,33.6,32,48,32,46,46.8,52,47,46.4,48,47,46,48,34,34,48,45,38,36,33,34.1,36,37,34,44,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,51.8,49,47.8,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,35,47,50,49,50,50,47,51,47,47,49,32,42,35,36,33
2021-08-11 00:16:00,41,51,34,49,49,48.8,34,34,43.2,42,34,54.3,57.3,47,48,36,36,50,48.7,34,49.8,50.4,34,50,37,53,48,48.4,49,46.2,34,34,34,34,44.3,53,37,34,49.3,51.7,52.7,47,53.6,51,37,36,53.5,34,34,56,36,35,33,49,52,50,54.3,48,46,34,48.7,49,47.8,50.7,39.3,34,48.5,37,48,48.7,44,34,35,52,49,52,50,54,58.6,48,52,50,53,53,52,52,55,52,36,36,48.4,51.3,48.9,51,40.3,38,37,36,36,38,48,58.5,48,34,46,51,50,50,52,49.6,50,49,50.9,46.3,46.4,50.7,52,46,35,34,34,32,33,46,35,48,46,46,49.5,50.4,48.9,47.4,46.9,47.2,48.1,50,35,45.4,48.3,48.8,48,49,49,48,49,47,51,51,53.8,42,35,35,34.8,34,33,32,48,32,46,47.5,52.8,47,46,47.3,47.8,46,48,34,34,48,45,38,36,33,34,36,37,34,44,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,52.6,49.2,47.6,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,50.6,47,50,49,50,50,47,51,46.3,47,49,32,42.7,35,36,33
2021-08-11 00:17:00,41,51,34,49.8,49,48.5,34,34,41.8,42,34,54,57.9,47,48,36,36,50.3,49,34,49.1,50.8,34,50,37,52.9,48,48,49.9,46.3,34,34,34,34,45.3,53,37,34,50.1,50.8,53,46.9,55,51,37,36,52.7,34,34,56,36,35,33,49,52,50,54.8,48.2,46,34,52.4,49,48.7,48.4,43.5,34,49,37,48,45.8,45,34,35,52,49,52,50,54,58.6,48,52,50,53,53,52,52,55,52,36,36,48.5,51.1,48.7,50.1,39.4,38,37,36,36,38,47.2,59,48,34,46,51,50,50,52,49,50,49.4,50,46.1,46,50,52,46,35,34,34,32,33,46,35,48,46,46,51,50,48.3,47.3,47.3,48,48,50,35,45.2,48.5,48,48,49,49,48,49,47,51,51,55.1,42,35,35,35,34,33,32,48,32,46.1,47.6,52,46.6,46.5,47,49.5,46,48,34,34,48,45,38,36,33,34,36,37,34,44,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,52.1,52.7,47.5,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,51,47.3,54.6,49,50,50,47,51,46,47,49,32,42.2,35,36,33
2021-08-11 00:18:00,41,51,34,50,49,49.2,34,34,43,42,34,52.7,58,47,48,36,36,49.9,49,34,49.4,49.6,34,50.9,37,52,48,47.2,50,46.6,34,34,34,34,46.3,53,37,34,51,52,53,46.5,53.3,51,37,36,52.1,34,34,55.2,36,35,33,49,52,50,54.4,49,46,34,54,41,48.2,48,46.3,34,49.2,37,48,45,45.4,34,35,52,49,52,50,54,58,48,52,50,53,53,52,52,55,52,36,36,48.3,49.5,48.6,50.4,39,38,37,36,36,38,46.9,59.1,48,34,46,51,50,50,52,49,50,48.7,50,46.3,45.8,48,52,46,35,34,34,32,33,46,35,48,46,46,50.3,49.3,49,46.7,46.7,46.5,48,50,35,44.8,49.6,48,48,49,49,48,49,47,51,51,54.2,42,35,35,35,34,33,32,48,32,47,46,52.4,45.3,46.7,47.7,48,46,49.6,34,34,48,45,38,36,33,34.4,36,37,34,44,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,52,53.4,47,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,51.8,48,51.5,49,50,50,47,51,46,47,49,32,42,35,36,33
2021-08-11 00:19:00,41,51,34,50,49,47.4,34,34,43,42,34,55.8,58,47.4,48.3,36,36,46.2,44,34,45.3,47.5,34,51,37,52,46.6,45.5,50,44.9,34,34,34,34,44.8,53,37,34,50.1,51.4,52,46.2,50,51,37,36,50.3,34,34,53.6,36,35,33,49,52,50,54.4,44.9,46,34,44.8,37,51,48.4,41.3,34,50.8,37,50.1,44.3,45.7,34,35,52,49,52,50,54,61.8,48,52,50,53,53,52,52,55,51.3,36,36,44.7,48.1,45.1,49.9,42,38,37,36,36,38,46.8,60,48,34,46,51,50,50,52,49,50,45.1,50,43.6,42.8,49.5,52,46,35,34,34,32,33,46,35,48,46,46,46.6,44.5,45.4,41.7,41,45.1,46.3,50,35,45,50,48,48,49,49,48,49,47,51,51,53,42,35,35,35,34,33,32,48,32,47,43.4,51.3,43.6,43.8,48,48.5,46.6,49,34,34,48,45,38,36,33,35,36,37,34,44,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,50.3,53,47,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,51,47.3,48,49,50,50,47,51,46,47,49,32,42,35,36,33
2021-08-11 00:20:00,41,51,34,50,49,48.1,34,34,43.1,42.7,34,54.9,57.3,47,49.2,36,36,49.4,48.2,34,49.3,50,34,50.1,37,53.1,47,47.6,50,47,34,34,34,34,46.5,53,37,34,49.6,50.6,50.3,47,50,50.8,37,36,51,34,34,54.1,36,35,33,49,52,50,54,46.6,46,34,37.6,37,47.8,53,39.5,34,49.8,37,53,45.7,45,34,35,52,49,52,50,54,58.5,48,52,50,53,53,52,52,55,51,36,36,47.1,50.2,48,49,42,38,37,36,36,38,47.6,57.8,48,34,46,51,50,50,52,49,50.3,48.6,50,45.8,46,49.3,52,46,35,34,34,32,33,46,35,48,46,46,48.8,49.8,47.9,46.5,46.3,47,46.8,50,35,45.8,50,48,48,49,49,48,49,47,51,51,53,42,35,35,35,34,33,32,48.8,32,47,46.7,51.8,46,47,48.3,49,47,49.5,34,34,48,45.3,38,36,33,35,36,37,34,44,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,52,52.6,47.3,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,50.4,47.8,47.8,49,50,50,47,51,46,47,49,32,43.5,35,36,33
2021-08-11 00:21:00,41,51,34,50,49,48.7,34,34,43.3,43,34,55.1,57.5,47,51,36,36,50.4,48.8,34,49.6,50,34,49.7,37,52.2,47.8,48,50,47.3,34,34,34,34,45.8,53,37,34,50.1,51.6,52.5,45.2,53,50.8,37,36,52,34,34,54.3,36,35,33,49,52,50,54,48,46,34,50.1,37.4,49.3,54,41.3,34,49.4,37,52,47.7,45.6,34.1,35,52,49,52,50,54,52.2,48,52,50,53,53,52,52,55,51,36,36,47.6,51,48.3,49.2,39.5,38,37,36,36,38,47.6,55,48.3,34,46,51,50,50,52,49,51,49.2,50,45.6,46,50,52,46,35,34,34,32,33,46,35,48,46,46,50,49.4,48.3,47,47.7,47,48,50,35,45,50,48,48,49,49,48,49,47,51,51,53,42,35,35,35,34,33,32,49,32,47,47.1,52.4,46.2,46,48.8,48.5,46,50,34,34,48,45.6,38,36,33,35,36,37,34,44.6,33,34,34,34,34,34,50,48,50,50,49,47,35,49,46,52,48.3,48,36,34,36,48,34,50,50,47,48,48,52,50,50,50,43,51,47.6,46,49,50,50,47,51,46,47,49,32,42.7,35,36,33
2021-08-11 00:22:00,41,51,34,50.5,49,48.2,34,34,43.5,43,34,56,58,47.8,49.2,36,36,50.4,49.3,34,49.6,50.5,34,49,37.5,53,47,48.5,50,47.1,34,34,34,34,45.6,53,37,34,50.3,52,52.3,47,53,51,37,36,49.1,34,34,53.5,36,35,33,49,52,50,54.4,48.1,46,34,53.4,37,48.9,51.5,46.3,34,49.5,37,51,44.5,45.3,35,35,52.2,49,52,50,54,50.4,48,52,50,53,53,52,52.5,55,51,36,36,48.5,51,49.9,50,44.4,38,37,36,36,38,47.4,59.5,48.2,34,46,51,50,50.9,52,49,51,49.6,50,46.4,46.7,50.8,52,46,35,34,34,32,33,46,35,48,46,46,49.6,50.5,49,47.2,47.5,47,48.4,50,35,46.3,50,48.2,48,49,49,48.8,49,47.6,51,51,53.8,42,35,35,35,34.5,33.3,32,49,32.6,47,47.3,52,47.3,46.8,48,48,46,50,34,34.3,48,46,38,36,33,35,36,37.9,34.5,45,33,34,34,34,34,34,50.7,48,50,50,49,47.3,35,49,46,52.4,49,48,36,34,36,48,34,50,50,47,48,48,52,50.4,50,50,43.1,52.3,45.2,46.3,49.1,50,50,47,51,46,47,49,32.6,42,35,36,33
2021-08-11 00:23:00,41,51,34,51.2,49,49,34.7,34.3,44,43,34,54.8,58,46.6,49,36,36,50.3,50,34,50,50.7,34,49.7,38,53,48,48.6,50,47.8,34.3,34,34,34,46.3,53,37,34,50.9,52,52.5,46.7,53,51,37,36,49,34,34,53.4,36,35,33.6,49,52,50,53.8,48.6,46.8,34,50.8,37,48,50.3,46,34,48.2,37.4,50,44.3,46.7,35,35.1,53,49,52,50,54,45.5,48,52,50,53,53,52,53,55,51,36.2,36,48.5,51.3,50,50.2,43.5,38,37,36,36,38,47,59.3,48.8,34,46.7,51,50,51,52,49,51,48.8,50,46.8,47,50.5,52,46,35,34,34,32,33,46,35,48.1,46.8,46.8,50.8,49.8,49,47.3,46.7,47.4,48.4,50,35,45,50,49,49,49.3,49,49,49,48,51,51,54,42,35,35,35,35,34,32,49,33,47.5,47.4,52.4,47,47,48,48.8,47.2,49.3,34,35,48,46,38,36,33,35,36,38,35,45,33,34,34,34,34,34,51,48,50,50,49,48,35,49,46,49.8,49,48.8,36,34,36,48,34,50,50,47,48,48,52,51,50,50,43.3,53,46.6,51.7,50,50,50,47,51.3,46,47,49,33,42.6,35,36,33
2021-08-11 00:24:00,41.5,51,34.7,51,49,49.6,35,35,44,43,34,54.3,58,47,48.9,36,36,49.5,50,34,50,50,34,50,38,53,48,48.6,50,48,35,34,34,34.1,47,53,37,34,51,52,53,46.8,53,51,37,36,49,34,34,53.5,36,35,34,49,52,50,53.9,47.8,47.7,34.6,38,37,48.8,49.2,43.3,34,48.8,38,49,44.1,47.1,35,36,53,49,52,50,54.5,43.3,48,52,50,53.5,53,52.3,53,55,50.1,37,36,48.2,51.2,49.6,50.3,42.3,38,37,36,36,38,48,59,49.1,34.3,47,51,50,51,52,49.5,51,48.5,50,48,46.7,49.3,52,46,35,34,34,32.9,33,46.4,35,49,46,46.4,50,50.2,49.8,47.4,46.1,46.5,49,50,35,45.9,50,49,49,50,49,49,49.3,48,51,51,54.7,42,35.1,35,35,35,34,32,49,33,48,47,51.5,47,47,48,48,47.9,48,34,35,48.4,46,38,36,33,35,36,38,35,45,33,34,34,34,34,34,51,48,50,50,49,48,35,49,46,49.8,49,48,36.3,34.4,36,48,34,50,50,47.4,48,48.9,52,51,50,50,43,47.3,47.9,55,50,50,50.5,47,52,46,47.7,49,33,43.5,35,36,33
2021-08-11 00:25:00,42,51,35,51,49,50,35,35,44,43,34,51.4,58,47,50.1,36,36,50.7,50,34,49.8,50,34.5,50,38,53,48.8,49,49.2,48,35,34.5,34,35,47,53.5,37.8,34,51,52,53,47.3,53,51.8,37.4,36,49.4,34,34,54,36,35,34,49,52,50,55,48.7,48,35,43.2,39.2,48.4,48.3,40.8,34,50,38,49,44.8,48.3,35,36,53,49,52,50,55,38.2,48.8,52,50,54,53,53,53,55,50,37,36,48.7,51.6,50,50.2,43.1,38,37,36.8,36,38,48,59,49.3,35,47,51,50,51,52,50,51,49.2,50,46,47.3,51.4,52,46,35,34,34,33,33,46,35,49,47,46,51,51,49,47.4,47.4,47.6,48.2,50,35,44.1,50,49,49,50,49,49,50,48,51,51,55.3,42,36,35,35,35,34,32,49,33,48,47.9,53,48.3,47.8,48,49.6,47,48,34,35,49,46,38,36,33.9,35,36,38,35,45,33,34,34,34,34,34,51,48,50,50,49,48,35,49,46.4,50,49,48,37,35,36,48,34,50,50,48,48,49,52,51,50,50,43,36,47.6,55.4,50,50,51,47,52,46.3,48,49,33,44,34.9,36,33
2021-08-11 00:26:00,42,51,35,51.7,49.7,49.2,35,35,44,43,34,51,58,48.8,49.7,36,36,51.3,49.2,34.4,49.8,50,35,50,38,53,48,48.6,50,48,35,35,34,35,47,54,38,34,51,52,53,47.3,53,52,38,36,50.8,34,34,53.6,36,35.4,34,49,52,50,54.6,48.8,47.9,35,47.5,50,48,49.3,42,34.7,50,38,49.7,46,48.5,35,36,53,49,52,50,55,50.8,49,52.4,50,54,53,53,53,55,50.2,37,36,49,52,50,51,43.1,38,37,37,36,38,48,57.8,48.6,35,47,51,50,51,52,50,51,50.4,50,46.5,46.7,51,52,46,35,34,34,33,33.6,46.8,35.2,49,46.6,46,51,50.2,49.4,47.6,47.5,48.2,48.6,50,35,48.2,50.8,49,49,50,49.3,49,50,48,51,51,54,42,36,35,35,35,34,32,49,33,48,48.3,53,48,47.4,48,49.9,47,48,34,35,49,46,38,36,34,35.9,36,38,35,45.4,33,34,34,34,34,34,51,48,50,50,49,48,35.3,49,47,50,49,48,37,35,36,48.5,34,50,50,48,48,49,52,51,50,50,43.2,36.3,46.8,56.4,50,50,51,47,52,47,48,49,33,44.9,34,36.5,33
